Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2008;96.9000702826
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2008;102.8591124972
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2007;97.788111531
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2007;94.2698117401
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2007;98.8597835801
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2007;100.0216847784
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2006;102.7922097963
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2006;109.4154365683
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2006;91.464609271
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2006;97.1585933999
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2005;98.1413290879
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2005;88.0960441333
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2005;99.7027307278
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2005;94.9969541607
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2004;94.1903938699
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2004;102.4613494565
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2004;102.4595693935
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2004;97.4405897862
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2003;100.0768635996
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2003;103.0223972031
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2003;102.8475926831
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2003;99.6089479878
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2002;101.2992398608
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2002;93.3038407951
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2002;93.1904255845
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2002;98.4335650291
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2001;99.7986376158
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2001;100.4787890347
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2001;105.0276119772
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2001;101.1055476072
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a dobývání;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2025;99.7751453993
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2024;97.7278257753
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2024;100.8591860816
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2024;98.3861796855
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2024;99.6759415425
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2023;100.4913371061
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2023;98.0115958395
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2023;102.0917989443
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2023;102.1435353582
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2022;104.2276229827
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2022;105.2038035761
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2022;100.3817332895
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2022;100.8425959378
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2021;97.3258621181
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2021;100.2145178339
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2021;129.3323843735
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2021;104.0786220024
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2020;102.8443512634
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2020;97.5893024647
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2020;77.3594013366
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2020;96.2838289908
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2019;98.4016035054
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2019;98.8364036188
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2019;100.7023510852
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2019;100.4934246958
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2018;101.4937843664
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2018;103.4022931452
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2018;102.7353251066
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2018;105.7946309278
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2017;107.7569656813
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2017;106.5841592048
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2017;109.5011821091
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2017;104.5317243621
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2016;103.4236744547
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2016;101.9803898905
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2016;101.8646584595
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2016;105.2585467203
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2015;104.072707524
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2015;107.0059054339
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2015;106.4817304869
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2015;105.6254388171
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2014;105.9685619078
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2014;103.8374195999
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2014;107.471900113
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2014;109.4583997274
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2013;106.9868524871
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2013;102.2599421575
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;2. čtvrtletí 2013;98.691406414
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;1. čtvrtletí 2013;95.6583074452
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;4. čtvrtletí 2012;95.1549144392
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Zpracovatelský průmysl;3. čtvrtletí 2012;99.8586735297
