Ukazatel;Typ indexu;Území;Klasifikace CZ-CPA;Měsíce;value
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;srpen 2020;108.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;září 2020;108.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;říjen 2020;108.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;listopad 2020;108.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;prosinec 2020;108.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;leden 2021;109.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;únor 2021;109.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;březen 2021;109.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;duben 2021;110.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;květen 2021;110.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červen 2021;110.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červenec 2021;110.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;srpen 2021;110.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;září 2021;110.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;říjen 2021;111.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;listopad 2021;111.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;prosinec 2021;111.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;leden 2022;114.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;únor 2022;114.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;březen 2022;115.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;duben 2022;115.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;květen 2022;115.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červen 2022;116.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červenec 2022;116.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;srpen 2022;116.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;září 2022;116.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;říjen 2022;116.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;listopad 2022;117.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;prosinec 2022;117.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;leden 2023;121.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;únor 2023;123.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;březen 2023;123.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;duben 2023;123.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;květen 2023;123.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červen 2023;123.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červenec 2023;123.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;srpen 2023;123.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;září 2023;123.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;říjen 2023;123.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;listopad 2023;124.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;prosinec 2023;124.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;leden 2024;127.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;únor 2024;127.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;březen 2024;128.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;duben 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;květen 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červen 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;červenec 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;srpen 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;září 2024;129.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;říjen 2024;129.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;listopad 2024;129.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;prosinec 2024;129.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;leden 2025;130.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;únor 2025;132.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;březen 2025;135.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Vydávání knih, periodických publikací a ostatní vydavatelské služby;duben 2025;135.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;leden 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;únor 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;březen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;duben 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;květen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;červen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;červenec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;srpen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;září 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;říjen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;listopad 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;prosinec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;leden 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;únor 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;březen 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;duben 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;květen 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;červen 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;červenec 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;srpen 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;září 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;říjen 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;listopad 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby související s pevnými telekomunikačními sítěmi;prosinec 2016;100.0
