Ukazatel,Věkové skupiny,Pohlaví,Roky,Správní obvod ORP vystěhování,Správní obvod ORP přistěhování,value
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Příbram,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rakovník,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Říčany,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Sedlčany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Slaný,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vlašim,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Votice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Blatná,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,České Budějovice,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Český Krumlov,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Dačice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jindřichův Hradec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kaplice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Milevsko,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Písek,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Prachatice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Soběslav,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Strakonice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Tábor,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Trhové Sviny,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Třeboň,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Týn nad Vltavou,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vimperk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vodňany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Blovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Domažlice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Horažďovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Horšovský Týn,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Klatovy,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kralovice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nepomuk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nýřany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Plzeň,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Přeštice,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rokycany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Stod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Stříbro,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Sušice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Tachov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Aš,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Cheb,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Karlovy Vary,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kraslice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Mariánské Lázně,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Ostrov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Sokolov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bílina,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Děčín,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Chomutov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kadaň,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Litoměřice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Litvínov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Louny,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Lovosice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Most,7.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Podbořany,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Roudnice nad Labem,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rumburk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Teplice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Ústí nad Labem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Varnsdorf,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Žatec,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Česká Lípa,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Frýdlant,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jablonec nad Nisou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jilemnice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Liberec,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nový Bor,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Semily,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Tanvald,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Turnov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Železný Brod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Broumov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Dobruška,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Dvůr Králové nad Labem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hořice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hradec Králové,26.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jaroměř,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jičín,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kostelec nad Orlicí,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Náchod,12.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nová Paka,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nové Město nad Metují,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nový Bydžov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rychnov nad Kněžnou,25.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Trutnov,10.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vrchlabí,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Česká Třebová,13.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hlinsko,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Holice,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Chrudim,11.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Králíky,20.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Lanškroun,36.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Litomyšl,15.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Moravská Třebová,7.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Pardubice,32.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Polička,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Přelouč,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Svitavy,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Ústí nad Orlicí,48.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vysoké Mýto,9.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Žamberk,
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bystřice nad Pernštejnem,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Havlíčkův Brod,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Humpolec,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Chotěboř,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jihlava,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Moravské Budějovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Náměšť nad Oslavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nové Město na Moravě,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Pacov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Pelhřimov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Světlá nad Sázavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Telč,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Třebíč,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Velké Meziříčí,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Žďár nad Sázavou,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Blansko,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Boskovice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Brno,9.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Břeclav,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bučovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hodonín,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hustopeče,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Ivančice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kuřim,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kyjov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Mikulov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Moravský Krumlov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Pohořelice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rosice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Slavkov u Brna,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Šlapanice,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Tišnov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Veselí nad Moravou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vyškov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Znojmo,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Židlochovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hranice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jeseník,7.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Konice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Lipník nad Bečvou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Litovel,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Mohelnice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Olomouc,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Prostějov,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Přerov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Šternberk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Šumperk,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Uničov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Zábřeh,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bystřice pod Hostýnem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Holešov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kroměříž,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Luhačovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Otrokovice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rožnov pod Radhoštěm,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Uherské Hradiště,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Uherský Brod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Valašské Klobouky,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Valašské Meziříčí,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vizovice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vsetín,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Zlín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bílovec,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bohumín,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Bruntál,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Český Těšín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Frenštát pod Radhoštěm,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Frýdek-Místek,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Frýdlant nad Ostravicí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Havířov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Hlučín,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Jablunkov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Karviná,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kopřivnice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Kravaře,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Krnov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Nový Jičín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Odry,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Opava,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Orlová,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Ostrava,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Rýmařov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Třinec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Žamberk,Vítkov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Praha,17.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Benešov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Beroun,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Brandýs nad Labem-Stará Boleslav,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Čáslav,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Černošice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Český Brod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Dobříš,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Hořovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Kladno,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Kolín,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Kralupy nad Vltavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Kutná Hora,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Lysá nad Labem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Mělník,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Mladá Boleslav,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Mnichovo Hradiště,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Neratovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Nymburk,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Poděbrady,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Příbram,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Rakovník,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Říčany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Sedlčany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Slaný,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Vlašim,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Votice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Blatná,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,České Budějovice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Český Krumlov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Bystřice nad Pernštejnem,Dačice,0.0
