Území,Ukazatel,Typ indexu,Očištění,CZ NACE,Měsíce,value
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,březen 2025,92.49024509
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,duben 2025,103.3595223754
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,květen 2025,98.347462021
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,červen 2025,103.3712232101
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,červenec 2025,99.3439046284
Česko,Index produkce služeb,Meziroční index,Bez očištění,55 Ubytování,srpen 2025,99.1968411574
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2015,98.7975119492
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2015,102.1869186659
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2015,104.9142825758
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2015,105.7769264265
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2015,106.1759574599
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2015,107.960970529
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2015,107.8638056029
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2015,106.6167481139
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2015,103.4277553962
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2015,102.6475536322
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2015,106.3036019714
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2015,107.2404951749
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2016,103.0860943159
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2016,108.1386829217
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2016,105.5657100787
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2016,105.8793534402
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2016,106.1644704258
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2016,102.3651910757
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2016,102.0262586175
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2016,111.913604958
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2016,108.4453161035
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2016,108.318951737
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2016,106.9334711808
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2016,109.4057950661
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2017,112.8548063753
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2017,110.6383768487
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2017,118.5849024743
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2017,112.9388070219
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2017,114.1271450115
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2017,114.4336637853
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2017,109.7844900401
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2017,108.381222089
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2017,103.823764678
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2017,109.333040159
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2017,106.3856910658
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2017,102.5608245962
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2018,105.6627619704
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2018,98.412111194
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2018,100.9205510468
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2018,102.6009484348
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2018,102.5534075893
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2018,101.9712234669
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2018,102.1525681145
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2018,99.7431930385
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2018,103.3712419121
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2018,101.1433952885
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2018,100.2097820043
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2018,98.461277492
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2019,103.3805827038
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2019,104.535351621
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2019,95.2048126489
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2019,94.9298143279
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2019,98.3632946516
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2019,97.2513531074
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2019,106.5869348365
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2019,104.4772776116
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2019,102.575183309
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2019,98.5404060467
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2019,105.0029540228
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2019,105.7544655587
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2020,107.3406310565
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2020,112.1683485337
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2020,53.3013204384
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2020,28.0162507347
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2020,46.0980738646
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2020,74.4579037174
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2020,87.4212506446
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2020,86.1260705769
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2020,82.9430476409
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2020,50.1110196607
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2020,36.3432011075
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2020,48.2214595495
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2021,37.406904813
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2021,38.7623256341
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2021,74.5156850207
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2021,161.4486312834
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2021,151.7457077661
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2021,114.1693977848
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2021,102.6493707319
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2021,107.928359711
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2021,109.2683651241
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2021,179.5555998357
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2021,223.4166738099
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2021,148.4379959523
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2022,179.7190257651
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,únor 2022,189.515656116
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,březen 2022,205.514338692
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,duben 2022,190.7443863476
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,květen 2022,147.07147021
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červen 2022,106.6592577756
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,červenec 2022,91.7594888674
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,srpen 2022,90.5141784838
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,září 2022,85.9780015564
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,říjen 2022,94.6376026813
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,listopad 2022,103.6853590904
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,prosinec 2022,121.5577208868
Česko,Index produkce služeb,Meziroční index,Bez očištění,56 Stravování a pohostinství,leden 2023,115.8861028236
