Území;Ukazatel;Typ ceny;Očištění;CZCPA;Čtvrtletí;value
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2010;50724.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2010;46923.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2010;45525.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2010;42868.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2009;45531.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2009;41410.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2009;39529.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2009;41235.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2008;43726.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2008;45202.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2008;49407.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2008;47342.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2007;52087.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2007;47265.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2007;45826.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2007;45324.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2006;50084.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2006;44535.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2006;44237.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2006;42057.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;4. čtvrtletí 2005;44049.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;3. čtvrtletí 2005;39263.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;2. čtvrtletí 2005;40097.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;27 Elektrická zařízení, vč. subdodavatelských prací;1. čtvrtletí 2005;36555.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2025;130307.160287
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2024;126043.158354
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2024;120858.375873
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2024;133155.297348
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2024;128743.015993
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2023;128647.55309
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2023;119579.48998
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2023;135733.158762
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2023;136999.008939
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2022;132257.269614
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2022;119028.708756
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2022;125454.066176
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2022;118223.948585
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2021;113020.079712
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2021;108582.5778
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2021;121280.5436
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2021;115435.674591
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2020;114733.52958
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2020;103599.962556
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2020;89113.988264
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2020;108256.833935
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2019;101906.646263
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2019;98986.076164
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2019;105841.752238
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2019;106628.19557
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2018;104811.089767
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2018;94267.099697
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2018;105150.022654
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2018;99972.421702
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2017;98678.404786
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2017;91589.916728
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2017;101257.571029
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2017;100030.326283
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2016;93146.020611
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2016;85834.902811
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2016;96337.482077
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2016;88008.608945
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2015;90914.978973
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2015;84461.83064
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2015;92488.149188
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2015;85193.552217
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2014;85182.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2014;84033.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2014;89336.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2014;83853.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2013;80916.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2013;76635.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2013;81443.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2013;74798.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2012;83564.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2012;80560.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2012;85645.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2012;86386.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2011;84390.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2011;77095.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2011;81186.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2011;77032.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2010;77535.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2010;71858.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2010;71446.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2010;64057.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2009;69359.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2009;65137.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2009;67636.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2009;67989.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2008;74280.3862294937
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2008;75645.9621272652
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2008;85374.5591852908
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2008;81017.0924579503
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2007;85291.3432379421
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2007;76782.3329880984
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2007;79873.0003257571
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2007;74857.3979858278
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2006;83888.372706513
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2006;73354.3668318242
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2006;75965.8554350212
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2006;71315.3209690902
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;4. čtvrtletí 2005;76875.1733615222
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;3. čtvrtletí 2005;70307.4789677043
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;2. čtvrtletí 2005;72422.8586425603
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;28 Stroje a zařízení j. n., vč. souvisejících služeb a prací;1. čtvrtletí 2005;61760.4890282132
