Území,Ukazatel,Typ indexu,Typ zakázek,Očištění,Vybraná odvětví průmyslu,Kumulace měsíců,value
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2023,100.2033547657
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2023,100.8217027171
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2023,100.8144788506
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2023,99.1806046684
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2023,99.8817159623
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2023,97.9133962332
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2023,97.5642037246
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2023,101.6791766799
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2023,103.1400073612
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2023,105.8213854772
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2023,111.6152862184
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2023,118.443384307
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2022,116.7642035458
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2022,116.6235683915
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2022,116.0229242305
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2022,116.7634341541
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2022,114.6824581894
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2022,117.8303914054
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2022,118.8982137009
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2022,117.9345681919
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2022,116.9821500127
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2022,119.1971130175
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2022,119.8920859927
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2022,115.8135144951
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2021,102.5436534157
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2021,100.5238080804
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2021,99.8879097838
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2021,99.9270114314
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2021,100.5327478187
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2021,98.9590473393
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2021,101.9405480649
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2021,103.8038286308
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2021,99.5839904418
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2021,99.6092350134
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2021,93.4592559588
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2021,93.6383162171
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2020,96.2744763009
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2020,96.0436513607
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2020,96.153060603
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2020,96.9368642448
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2020,96.9421232679
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2020,94.6345145031
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2020,92.7704753073
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2020,89.6924584001
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2020,92.636609861
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2020,93.394310046
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2020,92.0217206151
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2020,92.480782829
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2019,109.4735005602
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2019,110.5247566984
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2019,111.9971937341
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2019,111.5643628539
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2019,112.7106224661
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2019,116.8805901303
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2019,115.7444577221
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2019,117.3375271719
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2019,116.787672551
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2019,115.1551680742
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2019,117.0299796534
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2019,121.7092787894
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2018,101.8457828516
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2018,102.3468034391
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2018,100.1329112801
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2018,99.0650654319
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2018,98.96798657
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2018,99.4056134538
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2018,99.4709964175
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2018,99.0380989227
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2018,98.1987965477
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2018,96.4351501173
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2018,101.5441041133
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2018,98.4049270024
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2017,105.9805342081
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2017,106.3025182958
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2017,106.3312609867
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2017,105.7411582635
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2017,104.5400485819
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2017,106.0746934063
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2017,105.8536949922
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2017,106.7225289779
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2017,106.6785994245
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2017,110.4316138566
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2017,105.6609247864
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2017,107.4261069849
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2016,105.703782123
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2016,104.5437207543
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2016,103.6475834426
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2016,104.0161224284
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2016,105.2604328868
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červenec 2016,102.0269800463
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – červen 2016,104.009877767
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – květen 2016,102.1994686142
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – duben 2016,99.1791300296
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – březen 2016,99.3443175302
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – únor 2016,100.9740535954
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden 2016,114.5519071063
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – prosinec 2015,117.6278773327
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – listopad 2015,117.082072931
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – říjen 2015,117.6186096313
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – září 2015,117.9584748149
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,14 Výroba oděvů,leden – srpen 2015,117.9893787501
