Ukazatel,Území,Typ údaje,Odvětví,Kumulace měsíců,value
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2015,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2015,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2015,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2015,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2015,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2015,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2015,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2015,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2016,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2016,98.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2016,98.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2016,98.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2016,98.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2016,98.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2017,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2017,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2017,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2017,99.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2017,99.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2017,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2017,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2017,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2017,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2017,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2017,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2017,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2018,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2018,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2018,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2018,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2018,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2018,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2018,99.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2018,99.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2018,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2018,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2018,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2018,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2019,101.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2019,101.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2019,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2019,101.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2019,101.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2019,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2019,101.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2019,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2019,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2019,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2019,101.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2019,101.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2020,101.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2020,101.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2020,101.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2020,101.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2020,101.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2020,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2020,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2020,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2020,101.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2020,102.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2020,102.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2020,102.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2021,103.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2021,103.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2021,104.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2021,104.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2021,105.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2021,106.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2021,106.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2021,107.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2021,108.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2021,108.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2021,109.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2021,110.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2022,118.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2022,118.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2022,120.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2022,121.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – květen 2022,123.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červen 2022,124.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – červenec 2022,124.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – srpen 2022,125.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – září 2022,126.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – říjen 2022,126.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – listopad 2022,126.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – prosinec 2022,126.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden 2023,130.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – únor 2023,131.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – březen 2023,131.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),Těžba ner. surovin + zprac. prům. - Energie - C10 - C11 - C12,leden – duben 2023,130.8
