Území,Čtvrtletí,Typ ceny,Očištění,Země,Ukazatel,value
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tonga,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tonga,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Trinidad a Tobago,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tunisko,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,"Vývoz (v mil. Kč, FOB)",21721.148407
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,"Dovoz (v mil. Kč, CIF)",15096.962223
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,Bilance (v mil. Kč),6624.186184
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,Obrat zboží (v mil. Kč),36818.11063
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,Vývoz (meziroční index),116.7665452573
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,Dovoz (meziroční index),101.6907046513
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turecko,Obrat zboží (meziroční index),110.0751361712
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Turkmenistán,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Tuvalu,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uganda,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,"Vývoz (v mil. Kč, FOB)",15005.459363
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,"Dovoz (v mil. Kč, CIF)",8895.748504
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,Bilance (v mil. Kč),6109.710859
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,Obrat zboží (v mil. Kč),23901.207867
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,Vývoz (meziroční index),137.8403909962
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,Dovoz (meziroční index),134.8091561243
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ukrajina,Obrat zboží (meziroční index),136.6964070097
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uruguay,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Uzbekistán,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vánoční ostrov,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vanuatu,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Vietnam,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Volné moře,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Východní Timor,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Wallis a Futuna,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zambie,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Západní Sahara,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu se zeměmi mimo Unii,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné v rámci obchodu uvnitř Unie,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu se zeměmi mimo Unii,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Země a území neuváděné z obchodních nebo vojenských důvodů v rámci obchodu uvnitř Unie,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Zimbabwe,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,"Vývoz (v mil. Kč, FOB)",50451.626245
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,"Dovoz (v mil. Kč, CIF)",54599.907329
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Bilance (v mil. Kč),-4148.281084
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Obrat zboží (v mil. Kč),105051.533574
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Svět bez 50 vybraných zemí,Vývoz (meziroční index),119.4246671289
