Ukazatel;Věkové skupiny;Pohlaví;Roky;Okres vystěhování;Okres přistěhování;value
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Rakovník;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;České Budějovice;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Český Krumlov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Jindřichův Hradec;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Písek;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Prachatice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Strakonice;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Tábor;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Domažlice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Plzeň-město;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Plzeň-jih;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Plzeň-sever;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Rokycany;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Tachov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Cheb;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Karlovy Vary;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Sokolov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Děčín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Chomutov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Litoměřice;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Louny;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Most;31.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Teplice;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Ústí nad Labem;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Česká Lípa;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Jablonec nad Nisou;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Liberec;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Semily;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Hradec Králové;69.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Jičín;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Náchod;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Rychnov nad Kněžnou;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Trutnov;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Chrudim;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Pardubice;99.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Svitavy;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Ústí nad Orlicí;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Havlíčkův Brod;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Jihlava;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Pelhřimov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Třebíč;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Žďár nad Sázavou;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Blansko;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Brno-město;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Brno-venkov;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Břeclav;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Hodonín;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Vyškov;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Znojmo;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Jeseník;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Olomouc;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Prostějov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Přerov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Šumperk;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Kroměříž;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Uherské Hradiště;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Vsetín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Zlín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Bruntál;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Frýdek-Místek;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Karviná;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Nový Jičín;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Opava;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kolín;Ostrava-město;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Praha;305.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Benešov;66.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Beroun;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Kladno;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Kolín;241.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Kutná Hora;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Mělník;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Mladá Boleslav;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Nymburk;68.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Praha-východ;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Praha-západ;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Příbram;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Rakovník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;České Budějovice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Český Krumlov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Jindřichův Hradec;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Písek;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Prachatice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Strakonice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Tábor;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Domažlice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Klatovy;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Plzeň-město;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Plzeň-jih;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Plzeň-sever;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Rokycany;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Tachov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Cheb;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Karlovy Vary;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Sokolov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Děčín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Chomutov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Litoměřice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Louny;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Most;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Teplice;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Ústí nad Labem;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Česká Lípa;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Jablonec nad Nisou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Liberec;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Semily;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Hradec Králové;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Jičín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Náchod;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Rychnov nad Kněžnou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Trutnov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Chrudim;35.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Pardubice;90.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Svitavy;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Ústí nad Orlicí;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Havlíčkův Brod;104.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Jihlava;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Pelhřimov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Třebíč;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Žďár nad Sázavou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Blansko;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Brno-město;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Brno-venkov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Břeclav;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Hodonín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Vyškov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Znojmo;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Jeseník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Olomouc;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Prostějov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Přerov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Šumperk;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Kroměříž;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Uherské Hradiště;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Vsetín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Zlín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Bruntál;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Frýdek-Místek;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Karviná;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Nový Jičín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Opava;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kutná Hora;Ostrava-město;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Praha;895.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Benešov;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Beroun;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Kladno;163.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Kolín;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Kutná Hora;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Mělník;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Mladá Boleslav;187.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Nymburk;44.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Praha-východ;236.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Praha-západ;62.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Příbram;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Rakovník;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;České Budějovice;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Český Krumlov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Jindřichův Hradec;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Písek;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Prachatice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Strakonice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Tábor;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Domažlice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Klatovy;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Plzeň-město;29.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Plzeň-jih;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Plzeň-sever;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Rokycany;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Tachov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Cheb;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Karlovy Vary;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Sokolov;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Děčín;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Chomutov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Litoměřice;127.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Louny;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Most;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Teplice;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Ústí nad Labem;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Česká Lípa;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Jablonec nad Nisou;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Liberec;35.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Semily;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Hradec Králové;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Jičín;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Náchod;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Rychnov nad Kněžnou;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Trutnov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Chrudim;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Pardubice;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Svitavy;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Ústí nad Orlicí;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Havlíčkův Brod;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Jihlava;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Pelhřimov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Třebíč;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Žďár nad Sázavou;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Blansko;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Brno-město;40.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Brno-venkov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Břeclav;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Hodonín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Vyškov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Znojmo;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Jeseník;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Olomouc;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Prostějov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Přerov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Šumperk;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Kroměříž;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Uherské Hradiště;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Vsetín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Zlín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Bruntál;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Frýdek-Místek;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Karviná;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Nový Jičín;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Opava;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mělník;Ostrava-město;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Praha;627.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Benešov;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Beroun;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Kladno;29.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Kolín;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Kutná Hora;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Mělník;91.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Mladá Boleslav;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Nymburk;212.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Praha-východ;113.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Praha-západ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Příbram;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Rakovník;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;České Budějovice;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Český Krumlov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Jindřichův Hradec;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Písek;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Prachatice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Strakonice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Tábor;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Domažlice;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Plzeň-město;63.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Plzeň-jih;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Plzeň-sever;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Rokycany;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Tachov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Cheb;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Karlovy Vary;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Sokolov;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Děčín;32.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Chomutov;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Litoměřice;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Louny;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Most;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Teplice;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Ústí nad Labem;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Česká Lípa;122.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Jablonec nad Nisou;52.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Liberec;121.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Semily;76.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Hradec Králové;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Jičín;110.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Náchod;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Rychnov nad Kněžnou;28.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Trutnov;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Chrudim;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Pardubice;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Svitavy;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Mladá Boleslav;Ústí nad Orlicí;16.0
