Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Roky;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2015;104.0056375909
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2016;102.6164279561
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2017;102.844096299
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2018;102.0083196463
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2019;101.7773886211
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2020;98.5628089496
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2021;99.765999012
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2022;95.0578756267
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2023;94.2246464127
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2024;102.3058904733
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2001;109.1199868598
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2002;97.9967807337
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2003;107.7105817886
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2004;105.3988566438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2005;109.3441700623
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2006;110.7893057741
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2007;109.4465820332
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2008;101.7753722909
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2009;97.2628722262
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2010;99.1292273542
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2011;102.2651055479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2012;100.6047361833
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2013;100.8227384179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2014;103.5654629393
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2015;106.789730537
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2016;106.0989665981
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2017;108.4874431192
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2018;107.1024381426
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2019;107.2905444582
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2020;99.4508211962
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2021;107.7150959789
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2022;96.8757743369
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2023;94.9541594659
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;2024;106.1000175631
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2001;108.2049775712
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2002;102.4675361418
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2003;109.0002945563
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2004;101.9511978255
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2005;104.103209601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2006;106.8429569094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2007;104.460034298
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2008;100.7659604697
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2009;101.0442075224
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2010;100.9165424862
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2011;98.8196682004
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2012;97.4382741912
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2013;99.0701839951
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2014;101.1738295121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2015;103.9417609479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2016;102.3535481139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2017;102.8977817845
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2018;102.2242282171
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2019;102.1580630786
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2020;99.52278479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2021;100.0142606059
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2022;95.4900959869
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2023;94.439679778
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.1 Maloobchod v nespecializovaných prodejnách;2024;103.456475064
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2001;109.0271774908
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2002;103.4003173163
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2003;109.3105224699
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2004;102.8550678758
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2005;104.5543509295
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2006;106.7224488728
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2007;104.6623835112
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2008;101.4979797011
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2009;101.4922006174
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2010;101.1881908703
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2011;98.8418501123
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2012;97.4899994109
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2013;99.2605945916
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2014;101.3579597616
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2015;104.2091254119
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2016;102.558350021
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2017;102.8187613334
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2018;102.2654231837
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2019;102.1644068798
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2020;100.0294373103
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2021;99.7632938001
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2022;94.9778084416
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2023;93.9774625734
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2024;102.8497824753
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2001;100.5315970671
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2002;93.0264650842
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2003;105.5101957053
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2004;91.4162986203
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2005;98.1870611546
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2006;108.5257484338
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2007;101.6813525255
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2008;90.419088156
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2009;93.9360803039
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2010;96.2597033631
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2011;98.419936707
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2012;96.5021584257
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2013;95.5888847242
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2014;97.678043329
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2015;98.6745062849
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2016;98.0925100423
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2017;104.6167034886
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2018;101.3435198839
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2019;102.0212050438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2020;88.5771703532
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2021;106.137091218
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2022;107.2378098483
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2023;103.827394299
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2024;114.6095397365
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2001;100.3376992583
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2002;93.7946780116
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2003;116.9848389552
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2004;98.5300330112
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2005;108.3588692425
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2006;97.1084058736
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2007;97.1463581734
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2008;95.4658841351
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2009;92.553087193
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2010;95.4692970146
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2011;98.2669097341
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2012;96.05437282
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2013;95.8012045281
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2014;99.523358288
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2015;102.4211085188
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2016;103.0765671505
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2017;103.0438107168
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2018;99.9860099599
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2019;98.6638041844
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2020;86.3450646279
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2021;99.7921063237
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2022;95.8303612911
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2023;96.5882516175
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2024;97.245698996
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2001;99.4305350824
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2002;103.5003767711
