Území;Ukazatel;Typ indexu;Očištění;CZ NACE;Měsíce;value
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2015;101.6385214384
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2015;102.2484287057
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2015;100.3901823075
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2015;100.9729956184
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2015;101.6423597103
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2015;102.3732589054
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2015;104.9870380244
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2015;103.5840852747
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2015;102.2754274256
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2015;101.7773985297
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2015;100.8900293029
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2015;98.9322109056
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2016;99.5282968098
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2016;100.2671148898
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2016;100.4011077919
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2016;97.4557730544
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2016;97.2453903563
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2016;98.3232679212
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2016;98.8587816954
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2016;100.4098224106
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2016;101.4149124933
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2016;101.2768339008
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2016;101.8471389526
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2016;102.0089719583
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2017;103.0151186497
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2017;105.3402282363
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2017;103.1255733773
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2017;102.8412622332
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2017;106.0548860698
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2017;100.5131988851
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2017;102.1588394005
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2017;101.9538371291
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2017;99.5618572638
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2017;99.6196652778
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2017;100.0823793788
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2017;104.0611319958
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2018;105.775087982
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2018;103.5964199047
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2018;103.5528796245
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2018;102.6933656543
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2018;103.276499337
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2018;106.9117942575
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2018;106.3043340633
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2018;103.4071970096
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2018;103.4954462607
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2018;103.2509854038
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2018;100.3992054595
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2018;99.3589905033
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2019;101.242893284
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2019;99.3039757985
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2019;96.6183993784
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2019;99.0297732601
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2019;99.5787318831
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2019;101.1032402871
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2019;97.8198577418
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2019;101.0140912149
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2019;101.1020599373
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2019;99.3861727295
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2019;99.0012139876
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2019;100.5645750305
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2020;97.1488997085
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2020;96.7166772478
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2020;83.3021640437
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2020;69.8467681195
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2020;71.844961814
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2020;75.7612523835
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2020;82.0602474651
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2020;83.579390678
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2020;84.7130229662
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2020;85.7034451279
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2020;89.6152447386
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2020;87.9115598848
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2021;85.0981286099
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;únor 2021;85.1249879206
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;březen 2021;106.5904178946
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;duben 2021;128.8623245016
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;květen 2021;120.5358687419
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červen 2021;113.9093381416
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;červenec 2021;111.4059644448
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;srpen 2021;107.7913330675
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;září 2021;108.960559151
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;říjen 2021;111.0678133487
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;listopad 2021;112.0651489797
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;prosinec 2021;112.0521616978
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;49 až 53 Sekce H - Doprava a skladování;leden 2022;116.5411643587
