Ukazatel,Typ indexu,Území,Klasifikace CZ-CPA,Čtvrtletí,value
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2024,220.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2024,221.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2024,226.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2025,231.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2025,243.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2015,99.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2015,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2016,102.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2016,103.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2016,103.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2016,104.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2017,108.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2017,109.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2017,110.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2017,110.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2018,116.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2018,120.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2018,120.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2018,120.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2019,123.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2019,126.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2019,126.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2019,126.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2020,130.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2020,131.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2020,132.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2020,132.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2021,136.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2021,137.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2021,137.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2021,137.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2022,142.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2022,144.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2022,144.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2022,145.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2023,157.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2023,159.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2023,159.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2023,160.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2024,174.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2024,174.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,3. čtvrtletí 2024,174.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,4. čtvrtletí 2024,175.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,1. čtvrtletí 2025,193.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Soukromé bezpečnostní služby,2. čtvrtletí 2025,198.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2015,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2016,99.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2016,100.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2016,100.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2016,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2017,101.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2017,101.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2017,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2017,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2018,106.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2018,111.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2018,111.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2018,111.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2019,110.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2019,111.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2019,111.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2019,111.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2020,111.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2020,113.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2020,113.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2020,113.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2021,114.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2021,112.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2021,112.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2021,112.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2022,116.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2022,116.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2022,116.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2022,116.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2023,120.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2023,121.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2023,121.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2023,121.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2024,127.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2024,127.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,3. čtvrtletí 2024,128.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,4. čtvrtletí 2024,128.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,1. čtvrtletí 2025,132.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související s provozem bezpečnostních systémů,2. čtvrtletí 2025,132.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,1. čtvrtletí 2015,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,2. čtvrtletí 2015,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,3. čtvrtletí 2015,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,4. čtvrtletí 2015,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,1. čtvrtletí 2016,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,2. čtvrtletí 2016,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,3. čtvrtletí 2016,101.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,4. čtvrtletí 2016,101.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,1. čtvrtletí 2017,103.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,2. čtvrtletí 2017,104.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,3. čtvrtletí 2017,104.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Úklidové služby,4. čtvrtletí 2017,104.7
