Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Měsíce;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2010;128.0857628877
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2010;118.6072654397
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2010;125.5265336949
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2009;80.8088412885
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2009;87.4282975866
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2009;89.4760778948
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2009;80.7627345124
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2009;79.4907255564
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2009;61.4813740939
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2009;71.4264332833
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2009;74.8699033698
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2009;79.4030249551
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2009;73.2412159996
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2009;67.231493459
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2009;68.6408200191
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2008;91.0969189747
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2008;92.5525300405
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2008;85.1092264512
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2008;96.8074914953
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2008;90.0423730775
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2008;86.3215649271
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2008;88.2631199757
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2008;89.1597106184
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2008;89.9280907779
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2008;90.975585089
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2008;95.1963712531
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2008;96.5512891514
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2007;98.4811348819
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2007;100.3812058682
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2007;110.502258546
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2007;96.0006679224
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2007;109.0635215847
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2007;111.3232596876
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2007;107.3940321788
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2007;107.3905146116
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2007;112.4472683562
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2007;106.7966401932
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2007;114.3963420444
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2007;105.4508682865
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2006;93.3552540664
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2006;101.7021449668
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2006;113.4941880821
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2006;105.3919779954
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2006;92.2771552853
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2006;103.0146899584
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2006;100.1058148978
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2006;114.537760143
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2006;111.3160172877
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2006;113.1681637925
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2006;104.7796196292
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2006;105.2832553677
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2005;104.1806868655
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2005;99.9013738004
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2005;92.3431678095
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2005;101.2221036657
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2005;104.107875749
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2005;91.3675735037
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2005;95.9423672745
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2005;87.1156189689
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2005;90.2473102498
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2005;86.2921434716
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2005;88.964991635
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2005;89.12305548
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;prosinec 2004;113.4132572225
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;listopad 2004;104.0846283272
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;říjen 2004;97.885246981
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;září 2004;101.3573002894
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;srpen 2004;108.9330136589
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červenec 2004;116.6941408662
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;červen 2004;113.8214931037
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;květen 2004;114.534488673
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;duben 2004;106.6886895399
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;březen 2004;118.3394808349
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;únor 2004;112.6550839793
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;15 Výroba usní a souvisejících výrobků;leden 2004;105.9731120763
