Území,Ukazatel,Očištění,Typ indexu,Typ tržeb,Vybraná průmyslová činnost,Čtvrtletí,value
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2012,94.2077576511
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2012,98.9458220897
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2012,104.1997643096
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2011,104.6490178718
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2011,102.9500940285
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2011,97.798473691
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2011,100.1369296666
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2010,93.0932663814
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2010,94.1826877614
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2010,93.3462020555
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2010,84.7427007833
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2009,95.2010323922
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2009,88.7624802469
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2009,81.3748888452
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2009,84.0191906805
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2008,79.4669649636
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2008,88.3152662084
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2008,100.0346385352
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2008,109.724928607
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2007,113.072729975
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2007,114.3667555849
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2007,109.763830009
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2007,108.4185775811
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2006,106.4879145364
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2006,105.0113854666
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2006,106.1525006476
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2006,104.6401574371
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2005,101.5870589534
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2005,103.7838356543
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2005,105.555693891
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2005,98.1228573005
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2004,109.2468179249
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2004,109.5667735616
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2004,105.0681046696
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2004,109.1926029925
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2003,89.5578312041
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2003,93.1636958471
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2003,92.5118931139
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2003,93.3408637312
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2002,91.273314434
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2002,93.0075373658
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2002,92.5902955118
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2002,87.7803426789
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2001,105.6313096203
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2001,108.2330435499
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2001,113.9641187228
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2001,119.3220787392
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,4. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,3. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,2. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,31 Výroba nábytku,1. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2025,100.600035466
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2025,102.3445609715
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2024,108.2918418882
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2024,109.3779853409
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2024,107.3516440824
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2024,105.3122650119
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2023,99.2408518918
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2023,99.103803599
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2023,96.9221060003
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2023,95.4663436551
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2022,100.5735119503
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2022,102.1612992933
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2022,111.9418181604
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2022,117.1429396366
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2021,106.4255142364
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2021,100.0694877241
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2021,114.3543265793
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2021,112.8115361422
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2020,106.4105414641
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2020,110.6752759293
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2020,102.4908651784
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2020,99.2734359321
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2019,100.8456513118
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2019,107.0326142113
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2019,97.5968908843
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2019,106.2592313904
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2018,107.9808216866
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2018,109.0955986326
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2018,111.456035232
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2018,107.8630391097
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2017,102.2037045505
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2017,99.2285752247
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2017,97.2167549087
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2017,103.480503706
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2016,102.2248507647
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2016,96.0228439165
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2016,103.2939060345
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2016,97.5342236714
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2015,113.1361304813
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2015,114.2377177687
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2015,113.7862690989
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2015,112.3414727801
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2014,107.0367096003
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2014,109.2625135033
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,2. čtvrtletí 2014,110.03077713
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,1. čtvrtletí 2014,108.3872161778
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,4. čtvrtletí 2013,106.16081384
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,32 Ostatní zpracovatelský průmysl,3. čtvrtletí 2013,115.8442127058
