Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Čtvrtletí;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2004;118.1392692102
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2004;113.1027614018
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2003;112.8898829289
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2003;105.8546845797
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2003;104.3858692697
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2003;109.4776207547
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2002;102.5721297519
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2002;101.224908013
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2002;106.6772391596
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2002;100.5375707053
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2001;103.3570567027
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2001;116.6495763004
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2001;121.5464358964
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2001;133.6540418706
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2000;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2000;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2000;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2000;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2025;92.0162645777
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2024;86.8023710824
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2024;121.9114664923
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2024;92.6700109306
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2024;117.7100477686
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2023;136.5226271521
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2023;120.6542104507
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2023;155.6782803116
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2023;123.0182409276
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2022;107.9387386105
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2022;108.4286442199
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2022;94.9746822932
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2022;121.3723506056
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2021;118.5876548605
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2021;122.6033053326
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2021;138.6176387889
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2021;92.8982139995
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2020;104.3069443912
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2020;92.9517987591
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2020;86.7668680745
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2020;98.1325038449
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2019;84.5939978884
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2019;101.3395702647
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2019;110.0293549235
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2019;113.6859729824
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2018;132.1460166048
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2018;112.5085639005
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2018;102.0372934524
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2018;103.6967871279
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2017;90.6625820956
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2017;84.6465713813
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2017;94.6913518382
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2017;89.1217857534
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2016;86.8857476986
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2016;114.3367808696
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2016;102.8119589556
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2016;108.096768798
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2015;111.1899929113
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2015;96.9140108362
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2015;106.4601253997
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2015;114.2577624951
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2014;103.7643857948
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2014;109.4645029289
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2014;100.9479638844
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2014;102.8465176691
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2013;134.9015783202
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2013;102.0360138332
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2013;97.3487477935
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2013;102.692605703
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2012;84.8983526601
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2012;116.5325429125
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2012;120.1481945616
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2012;102.5447740023
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2011;126.7274777151
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2011;110.5076465547
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;30 Výroba ostatních dopravních prostředků a zařízení;2. čtvrtletí 2011;109.3394492906
