Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2016;99.0074777165
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2016;103.7192813951
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2016;101.3436885292
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2016;100.9687380049
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2016;103.1674480208
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2016;102.447581437
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2017;109.5625564443
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2017;103.6571316172
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2017;111.841563218
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2017;102.5427994967
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2017;108.4131563433
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2017;105.243442789
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2017;105.921278133
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2017;105.7741669545
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2017;103.2629262786
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2017;106.5020306183
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2017;104.918231416
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2017;102.3969141793
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2018;108.4554856737
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2018;106.8352537472
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2018;102.7192996289
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2018;107.1608750362
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2018;104.0980603835
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2018;106.1816373498
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2018;107.3135391829
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2018;104.9368729442
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2018;105.7829502692
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2018;106.6294830152
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2018;105.9079341991
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2018;99.906933329
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2019;98.2787007758
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2019;100.9975750714
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2019;101.1233901451
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2019;103.6209214763
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2019;104.5918292247
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2019;103.0621313946
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2019;101.6029017631
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2019;104.0157477212
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2019;110.064023447
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2019;100.6006745088
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2019;103.4001821818
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2019;111.570391779
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2020;102.1074285521
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2020;102.9018941209
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2020;93.331967095
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2020;81.9925194046
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2020;76.8501873615
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2020;85.2691856203
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2020;86.771742203
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2020;85.4935934577
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2020;88.0495123909
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2020;87.6324358931
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2020;88.3395189492
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2020;91.1036467763
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2021;89.2581337409
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2021;90.0889704891
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2021;104.3146260142
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2021;114.9452842531
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2021;119.8973436822
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2021;115.1984369732
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2021;109.5864554648
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2021;112.7110200183
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2021;110.9484153153
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2021;112.492674663
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2021;120.4212646228
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2021;113.2611107133
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2022;118.4473129706
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2022;119.5486391352
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2022;118.0057102091
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2022;117.8376857606
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2022;124.3772528897
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2022;117.8345460467
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2022;116.2873351553
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2022;120.1911729779
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2022;111.8364947492
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2022;112.7860090514
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2022;110.8149896057
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2022;109.05814779
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2023;112.7719304997
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2023;110.3431677432
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2023;107.6724903684
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2023;104.6671742866
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2023;104.0720433646
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2023;106.0783897772
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2023;102.330152199
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2023;102.4880622908
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2023;101.9252613018
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2023;105.3998933244
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2023;102.7160535989
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2023;102.4384551167
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2024;104.5837117119
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2024;106.8476383376
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2024;103.320574917
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;duben 2024;112.0548102332
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;květen 2024;106.5709123204
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červen 2024;102.7250936947
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;červenec 2024;111.5244062822
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;srpen 2024;104.9371505767
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;září 2024;106.0699226594
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;říjen 2024;105.2136068621
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;listopad 2024;105.5960334084
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;prosinec 2024;105.6295930817
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;leden 2025;106.5745083776
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;únor 2025;105.1607693285
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;H,I,J,L,M a N Služby celkem;březen 2025;106.1529070998
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;leden 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;únor 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;březen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;duben 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;květen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;červen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;červenec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;srpen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;září 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;říjen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;prosinec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;leden 2001;124.8882237199
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;únor 2001;116.2206354445
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;březen 2001;111.3172541915
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;duben 2001;118.1113026357
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;květen 2001;106.4665906038
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;červen 2001;105.7211209274
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;červenec 2001;110.9330933659
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;srpen 2001;110.8057524848
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;září 2001;101.0589383675
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;říjen 2001;105.7684848419
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;listopad 2001;104.7145155693
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;prosinec 2001;100.5347400753
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;leden 2002;101.6938908987
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;únor 2002;100.024799741
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;březen 2002;103.9888069807
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;49 až 53 Sekce H - Doprava a skladování;duben 2002;101.1148921358
