Území;Ukazatel;Typ indexu;Typ zakázek;Vybraná odvětví průmyslu;Čtvrtletí;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2010;115.5028420472
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2010;114.4820772877
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2010;116.1579405362
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2009;91.4966615176
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2009;89.2019789271
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2009;94.3558680015
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2009;92.6495752007
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2008;115.0880601627
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2008;94.4912062712
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2008;103.5561111532
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2008;104.1696671381
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2007;104.4496367774
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2007;136.3662423594
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2007;136.5648103695
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2007;120.7203125763
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2006;101.1241498631
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2006;106.8041196538
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2006;89.7473959281
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2006;107.0388454425
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2005;128.8921186007
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2005;113.6847731684
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2005;119.6212789984
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2005;103.3234139425
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2004;108.4292349128
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2004;99.6267057081
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2004;109.5373536102
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2004;140.0566310762
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2003;101.3018940073
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2003;94.4258107539
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2003;86.7764603619
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2003;73.0627849202
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2002;92.02350408
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2002;115.9884997591
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2002;107.8415126829
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2002;100.6997572297
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2001;147.6831761749
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2001;143.3841288767
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2001;160.5804289384
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2001;169.2071868195
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";1. čtvrtletí 2025;98.8101958391
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";4. čtvrtletí 2024;94.0916690142
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";3. čtvrtletí 2024;93.0708750921
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";2. čtvrtletí 2024;90.1392273342
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";1. čtvrtletí 2024;82.4615199121
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";4. čtvrtletí 2023;78.6892219989
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";3. čtvrtletí 2023;80.3844706138
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";2. čtvrtletí 2023;73.188788063
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";1. čtvrtletí 2023;84.7567357562
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";4. čtvrtletí 2022;95.3383380657
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";3. čtvrtletí 2022;105.0891306248
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";2. čtvrtletí 2022;117.59431659
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";1. čtvrtletí 2022;118.8981332818
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";4. čtvrtletí 2021;135.8171781834
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";3. čtvrtletí 2021;140.0797011402
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;"24 Výroba základních kovů, hutní zpracování kovů; slévárenství";2. čtvrtletí 2021;185.5438476913
