Území,Druh zemědělské plodiny,Ukazatel,Roky,value
Česko,Směsi obilovin na zrno ozimé,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Směsi obilovin na zrno ozimé,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Směsi obilovin na zrno ozimé,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Směsi obilovin na zrno ozimé,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Směsi obilovin na zrno ozimé,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2009,
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2010,
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2011,6475.61
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2012,8517.01
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2013,4444.65
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2014,5783.66
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2015,2268.89
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2016,10126.44157442
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2017,1285.9
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2018,4207.48
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2019,1138.01
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2020,1840.41
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2021,1996.58
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2022,842.2
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2023,
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2024,
Česko,Směsi obilovin na zrno jarní,Sklizeň zemědělských plodin (t),2025,
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2009,
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2010,
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2011,2.02325509
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2012,2.1250131
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2013,1.16432256
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2014,1.75759344
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2015,0.90295454
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2016,3.04140271
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2017,1.2217345039
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2018,2.873824339
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2019,2.0604178737
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2020,2.1192869727
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2021,2.1821977397
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2022,0.9735178185
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2023,
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2024,
Česko,Směsi obilovin na zrno jarní,Hektarový výnos (t/ha),2025,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Směsi obilovin na zrno jarní,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2009,
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2010,
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2011,3200.59
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2012,4007.98
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2013,3817.37
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2014,3290.67
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2015,2512.74
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2016,3329.53
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2017,1052.52
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2018,1464.07
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2019,552.32
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2020,868.41
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2021,914.94
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2022,865.11
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2023,
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2024,
Česko,Směsi obilovin na zrno jarní,Osevní plocha k 31. květnu (ha),2025,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Směsi obilovin na zrno jarní,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2009,11271.73
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2010,7693.87
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2011,8091.21
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2012,13042.0
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2013,7917.43
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2014,5453.51
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2015,6992.24
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2016,7734.42842558
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2017,7487.25
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2018,8074.66
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2019,6528.5
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2020,10491.72
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2021,10507.91
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2022,7852.21
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2023,3960.69
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2024,6136.04
Česko,Ostatní obiloviny na zrno,Sklizeň zemědělských plodin (t),2025,
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2009,1.77902306
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2010,1.26380534
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2011,1.46661458
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2012,1.76179438
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2013,1.42828305
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2014,1.28377691
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2015,1.74637039
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2016,1.47975795
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2017,1.5967043349
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2018,1.794827567
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2019,1.4492351475
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2020,1.9072698881
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2021,1.5337484473
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2022,1.4037746441
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2023,1.913386055
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2024,1.9300396637
Česko,Ostatní obiloviny na zrno,Hektarový výnos (t/ha),2025,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Ostatní obiloviny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2009,6335.91
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2010,6087.86
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2011,5516.93
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2012,7402.68
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2013,5543.32
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2014,4248.02
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2015,4003.87
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2016,5226.82
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2017,4689.19
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2018,4498.85
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2019,4504.79
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2020,5500.91
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2021,6851.13
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2022,5593.64
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2023,2069.99
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2024,3179.23
Česko,Ostatní obiloviny na zrno,Osevní plocha k 31. květnu (ha),2025,2756.01
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Ostatní obiloviny na zrno,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2009,62072.04
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2010,58137.93
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2011,63564.25
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2012,39144.4
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2013,38275.71
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2014,53796.62
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2015,95908.0
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2016,84622.81
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2017,100417.14
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2018,79515.46
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2019,74165.47
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2020,91865.75
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2021,111889.6
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2022,123948.28
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2023,111675.64
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2024,97071.95
Česko,Luskoviny a bílkovinné plodiny na zrno,Sklizeň zemědělských plodin (t),2025,
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2009,2.14
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2010,1.86
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2011,2.85
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2012,1.94
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2013,2.14
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2014,2.66716543
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2015,2.89
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2016,2.37487115
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2017,2.3430640226
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2018,2.2619802617
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2019,2.1964469701
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2020,2.4627481058
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2021,2.5972630799
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2022,2.7161221783
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2023,2.1509370366
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2024,1.6543398921
Česko,Luskoviny a bílkovinné plodiny na zrno,Hektarový výnos (t/ha),2025,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Luskoviny a bílkovinné plodiny na zrno,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
