Ukazatel,Pohlaví,Kraje,Věk (roky),Roky,value
Počet obyvatel - celkem,Celkem,Hlavní město Praha,28,2077,22743.8329514302
Počet obyvatel - celkem,Celkem,Hlavní město Praha,28,2078,22717.2049584086
Počet obyvatel - celkem,Celkem,Hlavní město Praha,28,2079,22666.553872924
Počet obyvatel - celkem,Celkem,Hlavní město Praha,28,2080,22577.680550854
Počet obyvatel - celkem,Celkem,Hlavní město Praha,28,2081,22466.5322351117
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2025,17218.2243813313
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2026,16749.7125397177
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2027,16975.5215636432
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2028,16644.1870711567
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2029,17043.2664431323
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2030,17942.2382595122
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2031,18545.8804597472
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2032,19203.030730129
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2033,20265.5219321829
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2034,21277.9288104487
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2035,21858.7844543823
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2036,21999.0583905367
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2037,22232.8884736261
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2038,23150.6771910672
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2039,23266.5389841068
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2040,23308.5324226288
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2041,22592.7116304488
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2042,22856.2101269223
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2043,22414.8833760483
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2044,22753.4771215855
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2045,22859.5496125527
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2046,22784.0439888345
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2047,22794.4067512997
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2048,22506.4956989588
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2049,21926.4544660304
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2050,21559.7906753756
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2051,22991.3883215557
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2052,20944.0355672523
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2053,19752.9784310624
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2054,18604.2959927679
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2055,18758.9131609737
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2056,18962.7130242779
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2057,19189.9543405394
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2058,19470.7736035011
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2059,19814.2462944385
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2060,20200.9207455446
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2061,20396.6387609556
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2062,20626.4382030641
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2063,20885.2707434816
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2064,21166.1229889345
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2065,21461.2808810896
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2066,21762.3813803333
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2067,22061.605254878
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2068,22351.1990344246
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2069,22624.0989382823
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2070,22873.5172859284
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2071,23092.9118449713
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2072,23278.4323055707
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2073,23428.4148413702
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2074,23543.3841814521
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2075,23625.4944078706
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2076,23677.732528687
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2077,23702.470656993
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2078,23700.9477754169
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2079,23673.8697946747
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2080,23622.2423416748
Počet obyvatel - celkem,Celkem,Hlavní město Praha,29,2081,23531.8156215645
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2025,18510.8310798846
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2026,17823.0158847591
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2027,17350.808153843
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2028,17578.386154705
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2029,17418.1641101358
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2030,17825.2170663101
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2031,18737.0373806907
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2032,19353.6355787753
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2033,20025.1202539171
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2034,21105.5595012631
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2035,22135.5392189449
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2036,22728.303236901
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2037,22875.158690471
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2038,23117.2455650373
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2039,24045.4112327827
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2040,24167.246932512
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2041,24207.6579330481
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2042,23487.8022937512
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2043,23749.0234155709
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2044,23306.9213150487
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2045,23647.3421771285
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2046,23755.5700160101
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2047,23680.1604243537
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2048,23689.2255589905
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2049,23396.5571337824
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2050,22808.9578291141
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2051,22443.5031070874
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2052,23876.6584609307
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2053,21812.8044951305
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2054,20598.3095228358
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2055,19435.8899275188
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2056,19588.1625484573
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2057,19795.4956575603
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2058,20026.9308873516
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2059,20312.7743467647
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2060,20662.2200673296
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2061,21054.6328464123
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2062,21254.6940803356
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2063,21488.4702013513
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2064,21751.7616809946
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2065,22037.4444452011
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2066,22337.6728696621
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2067,22643.946225118
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2068,22948.309671182
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2069,23242.8798976921
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2070,23520.4705735302
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2071,23774.1776548598
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2072,23997.3578049973
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2073,24186.0932255553
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2074,24338.6919936043
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2075,24455.6856334775
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2076,24539.2616807643
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2077,24592.4517522226
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2078,24617.6657955347
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2079,24616.1661203486
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2080,24588.674467826
Počet obyvatel - celkem,Celkem,Hlavní město Praha,30,2081,24536.1434031767
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2025,20172.1237805358
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2026,19019.4945989667
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2027,18329.5519049162
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2028,17856.1501487827
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2029,18262.4991690494
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2030,18106.819501059
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2031,18522.5036381442
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2032,19447.0436583015
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2033,20076.8570631104
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2034,20763.1159396417
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2035,21861.383827151
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2036,22908.7151375372
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2037,23513.8537746239
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2038,23668.2866750136
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2039,23919.0089919928
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2040,24856.8359111365
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2041,24984.1037819863
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2042,25023.3153720166
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2043,24300.3184275615
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2044,24559.7156532023
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2045,24117.0808837738
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2046,24459.2489998318
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2047,24569.1758085717
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2048,24493.8194471939
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2049,24501.7193745787
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2050,24204.8613772648
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2051,23610.8422090395
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2052,23246.9559097958
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2053,24680.8746029363
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2054,22602.3210748021
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2055,21368.1645021419
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2056,20194.4920985381
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2057,20345.1347460249
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2058,20555.4852689702
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2059,20790.512205543
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2060,21080.6631719345
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2061,21435.2143538459
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2062,21832.3731528039
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2063,22036.0948655109
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2064,22273.2795151906
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2065,22540.3853143454
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2066,22830.1953795703
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2067,23134.7518258217
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2068,23445.436725282
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2069,23754.179926257
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2070,24052.9877126357
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2071,24334.5695747417
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2072,24591.922507596
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2073,24818.3179791866
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2074,25009.7821082728
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2075,25164.6001844201
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2076,25283.3103674809
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2077,25368.1290763171
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2078,25422.125714078
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2079,25447.7418135632
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2080,25446.2590481334
Počet obyvatel - celkem,Celkem,Hlavní město Praha,31,2081,25418.4122851503
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2025,20576.0216998465
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2026,20559.4590926082
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2027,19411.9820293682
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2028,18723.9216390031
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2029,18431.9471957595
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2030,18842.5948731929
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2031,18692.4591901656
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2032,19116.9119944341
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2033,20053.1950226057
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2034,20695.3221462172
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2035,21395.1165608423
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2036,22508.9620204007
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2037,23571.2251467801
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2038,24187.1962867571
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2039,24348.3551206398
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2040,24606.1645166909
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2041,25551.3967117057
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2042,25682.7442680405
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2043,25720.9899590324
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2044,24995.6407101231
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2045,25253.6471412566
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2046,24810.7190525766
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2047,25154.2792820254
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2048,25265.4224063334
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2049,25190.112435706
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2050,25197.1336708269
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2051,24897.0700336144
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2052,24298.2209303346
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2053,23935.759788354
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2054,25369.977476214
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2055,23280.1182153605
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2056,22031.2508762284
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2057,20849.305792817
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2058,20998.862541468
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2059,21211.5079740553
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2060,21449.2688018293
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2061,21742.6960194544
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2062,22101.0507992464
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2063,22501.7781955479
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2064,22708.258101091
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2065,22948.0324310195
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2066,23218.0336446375
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2067,23510.9755921686
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2068,23818.8154670377
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2069,24132.8467238565
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2070,24444.9119808402
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2071,24746.9339606675
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2072,25031.5433025189
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2073,25291.6621515301
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2074,25520.4979075962
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2075,25714.0347585559
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2076,25870.5410293537
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2077,25990.5599501298
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2078,26076.3296572749
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2079,26130.9478521778
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2080,26156.8796092762
Počet obyvatel - celkem,Celkem,Hlavní město Praha,32,2081,26155.4210151474
Počet obyvatel - celkem,Celkem,Hlavní město Praha,33,2025,21746.7858016406
Počet obyvatel - celkem,Celkem,Hlavní město Praha,33,2026,20834.1394752764
Počet obyvatel - celkem,Celkem,Hlavní město Praha,33,2027,20827.7993210614
Počet obyvatel - celkem,Celkem,Hlavní město Praha,33,2028,19689.281496087
