Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;15-44;1.568592593
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;45-64;9.705181296
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;65-74;37.26079692
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;75-84;88.90345328
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2021;85 a více;271.5681076
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;celkem;19.34284633
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;0-14;0.47495249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;15-44;1.620879013
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;45-64;10.05809698
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;65-74;35.71149143
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;75-84;89.96543992
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2021;85 a více;307.7441511
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;celkem;18.43763924
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;15-44;1.516306174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;45-64;10.16397168
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;65-74;35.47909561
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;75-84;82.37982104
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2021;85 a více;286.930537
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;celkem;17.98027144
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;15-44;1.620879013
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;45-64;9.775764433
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;65-74;34.78190814
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;75-84;82.98667055
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2021;85 a více;269.0902964
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;celkem;19.07604845
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;15-44;1.437876544
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;45-64;9.458140318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;65-74;35.47909561
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;75-84;86.47605524
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2021;85 a více;318.1509582
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;celkem;19.58105872
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;0-14;0.178107184
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;15-44;1.254874075
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;45-64;11.68150912
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;65-74;36.17628308
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;75-84;94.51681125
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2021;85 a více;288.912786
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;celkem;18.7425511
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;0-14;0.47495249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;15-44;1.673165433
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;45-64;9.352265613
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;65-74;38.11291493
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;75-84;90.26886468
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2021;85 a více;269.0902964
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;celkem;19.57153023
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;0-14;0.415583429
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;15-44;1.307160494
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;45-64;10.16397168
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;65-74;42.37350502
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;75-84;90.26886468
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2021;85 a více;280.9837902
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;celkem;18.66632313
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;0-14;0.415583429
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;15-44;1.098014815
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;45-64;9.705181296
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;65-74;36.56360945
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;75-84;89.66201517
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2021;85 a více;283.4616014
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;celkem;19.55247324
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;0-14;0.178107184
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;15-44;1.254874075
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;45-64;11.08155246
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;65-74;38.26784548
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;75-84;92.39283796
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2021;85 a více;289.4083482
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;celkem;21.4105299
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;15-44;1.464019754
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;45-64;11.57563442
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;65-74;45.85944236
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;75-84;100.2818816
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2021;85 a více;297.8329063
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;celkem;21.96318265
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;0-14;0.593690612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;15-44;1.490162964
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;45-64;12.42263206
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;65-74;48.10593531
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;75-84;99.67503209
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2021;85 a více;301.301842
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;celkem;23.58302693
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;0-14;0.593690612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;15-44;1.908454322
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;45-64;13.02258872
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;65-74;49.50031025
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;75-84;115.1496946
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2021;85 a více;309.7264001
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;celkem;23.92605277
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;0-14;0.47495249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;15-44;1.699308643
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;45-64;13.97546107
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;65-74;48.18340059
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;75-84;119.2459288
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2021;85 a více;314.1864602
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;celkem;25.14570023
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;0-14;0.415583429
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;15-44;1.594735803
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;45-64;14.716584
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;65-74;55.31020582
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;75-84;120.1562031
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2021;85 a více;321.1243316
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;celkem;28.08047691
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;0-14;0.534321551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;15-44;1.777738272
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;45-64;15.88120576
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;65-74;64.06378181
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;75-84;136.2377151
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2021;85 a více;344.4157569
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;celkem;32.29207202
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;0-14;0.118738122
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;15-44;2.065313581
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;45-64;17.46932633
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;65-74;72.97228835
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;75-84;160.9668326
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2021;85 a více;401.4054145
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;celkem;33.06388018
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;0-14;0.237476245
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;15-44;2.013027161
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;45-64;18.31632397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;65-74;74.98638548
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;75-84;171.1315619
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2021;85 a více;383.5651739
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;celkem;36.54178112
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;0-14;0.237476245
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;15-44;1.882311112
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;45-64;19.79856984
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;65-74;81.33853797
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;75-84;184.3305388
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2021;85 a více;462.3595701
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;celkem;38.3807808
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;0-14;0.356214367
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;15-44;2.35288889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;45-64;19.93973612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;65-74;82.65544763
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;75-84;196.9226661
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2021;85 a více;496.5533646
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;celkem;37.34217476
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;0-14;0.47495249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;15-44;2.169886421
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;45-64;18.24574084
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;65-74;79.24697556
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;75-84;199.8052013
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2021;85 a více;481.1909352
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;celkem;34.59796799
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;0-14;0.415583429
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;15-44;2.013027161
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;45-64;17.61049261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;65-74;71.26805231
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;75-84;175.6829333
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2021;85 a více;480.6953729
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;celkem;33.08293717
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;0-14;0.712428735
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;15-44;2.117600001
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;45-64;16.26941301
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;65-74;72.04270506
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;75-84;161.2702574
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2021;85 a více;458.3950721
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;celkem;32.80661079
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;0-14;0.593690612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;15-44;2.196029631
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;45-64;15.45770694
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;65-74;67.93704552
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;75-84;159.6014212
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2021;85 a více;486.6421198
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;celkem;31.19629502
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;0-14;0.771797796
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;15-44;1.647022223
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;45-64;14.54012616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;65-74;63.36659434
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;75-84;156.7188861
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2021;85 a více;463.3506945
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;celkem;32.86378177
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;0-14;0.47495249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;15-44;1.882311112
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;45-64;14.92833341
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;65-74;64.83843455
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;75-84;161.2702574
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2021;85 a více;518.3581032
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;celkem;34.28352763
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;0-14;0.356214367
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;15-44;1.673165433
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;45-64;15.88120576
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;65-74;67.54971915
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;75-84;173.1038228
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2021;85 a více;527.7737857
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;celkem;35.74138748
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;0-14;0.237476245
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;15-44;1.960740742
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;45-64;15.56358164
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;65-74;70.64833012
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;75-84;177.9586189
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2021;85 a více;567.9143272
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;celkem;36.64659457
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;0-14;0.356214367
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;15-44;2.35288889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;45-64;15.63416478
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;65-74;67.93704552
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;75-84;196.467529
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2021;85 a více;562.4631426
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;celkem;32.89713921
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;0-14;0.643198874
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;15-44;1.765499406
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;45-64;14.34333999
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;65-74;59.20894047
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;75-84;187.6776485
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 53. týden 2020;85 a více;514.9923768
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;celkem;30.05440745
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;0-14;0.526253624
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;15-44;1.69090084
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;45-64;13.21283044
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;65-74;55.77653813
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;75-84;165.2869431
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2020;85 a více;476.7551608
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;celkem;30.31623801
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;0-14;0.701671498
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;15-44;1.740633217
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;45-64;13.24815886
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;65-74;54.76241925
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;75-84;161.3996679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2020;85 a více;505.7960843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;celkem;29.02578741
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;0-14;0.584726249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;15-44;1.641168462
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;45-64;11.19911029
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;65-74;51.56404434
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;75-84;162.4881049
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2020;85 a více;486.4354686
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;celkem;28.98838305
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;0-14;0.292363124
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;15-44;1.417372763
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;45-64;13.31881571
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;65-74;59.20894047
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;75-84;148.4939141
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2020;85 a více;458.3625759
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2020;celkem;29.63360835
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2020;0-14;0.233890499
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2020;15-44;1.491971329
