Ukazatel,Území,Druh zemědělské plodiny,Roky,value
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2013,31854.72
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2014,34112.26
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2015,33316.46
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2016,33412.21
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2017,32959.58
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2018,34587.51
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2019,36359.45
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2020,38361.12
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2021,42498.62
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2022,39544.41
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2023,38597.34
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2024,41783.98
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2025,44456.01
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2002,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2003,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2004,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2005,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2006,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2007,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2008,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2009,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2010,
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2011,12033.86
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2012,11128.08
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2013,11431.51
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2014,13528.3
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2015,17685.52
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2016,21627.76
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2017,19627.8
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2018,21280.03
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2019,22037.34
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2020,23574.36
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2021,22069.75
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2022,18997.09
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2023,19329.75
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2024,23602.83
Osevní plocha k 31. květnu (ha),Česko,Luskoviny na zeleno a směsi plodin poutajících dusík (mimo jetelinotravní směsi),2025,23783.0100000001
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2002,50044.4
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2003,54201.89
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2004,62440.4
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2005,60398.2
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2006,56122.45
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2007,42272.02
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2008,38138.96
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2009,36536.31
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2010,43212.57
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2011,20089.08
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2012,21200.76
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2013,17869.55
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2014,13991.03
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2015,13080.65
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2016,15387.34
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2017,12364.7
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2018,13670.83
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2019,14706.14
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2020,16188.28
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2021,15228.19
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2022,11732.87
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2023,4218.94
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2024,4418.99
Osevní plocha k 31. květnu (ha),Česko,Ostatní pícniny na orné půdě,2025,4274.43
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2002,12667.27
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2003,12175.75
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2004,12416.25
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2005,8916.89
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2006,9970.14
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2007,10271.71
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2008,9732.31
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2009,8837.81
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2010,8582.67
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2011,9590.53
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2012,8340.31
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2013,8557.41
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2014,9210.86
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2015,9191.88
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2016,10201.58
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2017,10237.4
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2018,10451.46
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2019,10666.76
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2020,11475.02
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2021,12325.04
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2022,11677.98
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2023,11395.9
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2024,11923.51
Osevní plocha k 31. květnu (ha),Česko,Zelenina konzumní,2025,12270.82
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2023,4862.7
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2024,5182.4
Osevní plocha k 31. květnu (ha),Česko,Kořenová a cibulová zelenina,2025,5405.04
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2002,318.55
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2003,345.93
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2004,380.4
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2005,285.2
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2006,319.08
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2007,347.6
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2008,298.05
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2009,295.72
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2010,293.57
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2011,334.08
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2012,186.11
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2013,270.07
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2014,306.28
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2015,293.68
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2016,335.03
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2017,342.01
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2018,329.94
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2019,430.61
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2020,375.32
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2021,355.18
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2022,360.23
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2023,327.37
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2024,337.94
Osevní plocha k 31. květnu (ha),Česko,Celer bulvový,2025,374.72
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2002,976.1
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2003,888.16
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2004,950.95
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2005,713.01
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2006,678.62
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2007,688.49
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2008,603.1
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2009,602.7
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2010,638.31
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2011,688.38
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2012,547.38
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2013,597.3
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2014,690.52
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2015,720.79
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2016,804.98
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2017,827.14
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2018,727.66
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2019,795.01
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2020,832.44
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2021,915.14
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2022,905.1
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2023,848.38
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2024,860.4
Osevní plocha k 31. květnu (ha),Česko,Mrkev,2025,946.82
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2002,437.37
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2003,496.96
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2004,799.88
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2005,427.42
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2006,363.54
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2007,528.63
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2008,277.91
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2009,189.69
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2010,244.25
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2011,230.78
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2012,180.49
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2013,186.2
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2014,271.06
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2015,246.61
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2016,368.41
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2017,267.44
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2018,257.3
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2019,267.78
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2020,255.27
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2021,310.28
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2022,318.05
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2023,242.32
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2024,272.42
Osevní plocha k 31. květnu (ha),Česko,Petržel kořenová,2025,263.41
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2002,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2003,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2004,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2005,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2006,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2007,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2008,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2009,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2010,
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2011,241.55
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2012,41.88
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2013,155.9
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2014,251.74
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2015,203.73
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2016,286.57
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2017,288.71
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2018,262.5
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2019,224.33
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2020,350.22
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2021,301.53
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2022,473.81
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2023,754.2
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2024,610.67
Osevní plocha k 31. květnu (ha),Česko,Ředkvičky,2025,737.21
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2002,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2003,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2004,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2005,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2006,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2007,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2008,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2009,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2010,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2011,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2012,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2013,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2014,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2015,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2016,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2017,
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2018,157.75
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2019,204.21
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2020,212.69
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2021,261.07
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2022,240.86
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2023,199.33
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2024,276.03
Osevní plocha k 31. květnu (ha),Česko,Řepa salátová,2025,290.64
Osevní plocha k 31. květnu (ha),Česko,Cibule,2002,2467.34
Osevní plocha k 31. květnu (ha),Česko,Cibule,2003,2754.95
Osevní plocha k 31. květnu (ha),Česko,Cibule,2004,2867.93
Osevní plocha k 31. květnu (ha),Česko,Cibule,2005,1838.4
Osevní plocha k 31. květnu (ha),Česko,Cibule,2006,2235.3
Osevní plocha k 31. květnu (ha),Česko,Cibule,2007,2152.35
Osevní plocha k 31. květnu (ha),Česko,Cibule,2008,2072.18
Osevní plocha k 31. květnu (ha),Česko,Cibule,2009,1732.11
Osevní plocha k 31. květnu (ha),Česko,Cibule,2010,1831.82
Osevní plocha k 31. květnu (ha),Česko,Cibule,2011,1829.75
Osevní plocha k 31. květnu (ha),Česko,Cibule,2012,1515.21
Osevní plocha k 31. květnu (ha),Česko,Cibule,2013,1527.16
Osevní plocha k 31. květnu (ha),Česko,Cibule,2014,1729.91
Osevní plocha k 31. květnu (ha),Česko,Cibule,2015,1581.41
Osevní plocha k 31. květnu (ha),Česko,Cibule,2016,1545.42
Osevní plocha k 31. květnu (ha),Česko,Cibule,2017,1703.57
Osevní plocha k 31. květnu (ha),Česko,Cibule,2018,1704.96
Osevní plocha k 31. květnu (ha),Česko,Cibule,2019,1854.32
Osevní plocha k 31. květnu (ha),Česko,Cibule,2020,1853.39
Osevní plocha k 31. květnu (ha),Česko,Cibule,2021,1897.44
Osevní plocha k 31. květnu (ha),Česko,Cibule,2022,1813.35
Osevní plocha k 31. květnu (ha),Česko,Cibule,2023,2034.66
Osevní plocha k 31. květnu (ha),Česko,Cibule,2024,2281.46
Osevní plocha k 31. květnu (ha),Česko,Cibule,2025,2281.17
Osevní plocha k 31. květnu (ha),Česko,Česnek,2002,41.49
Osevní plocha k 31. květnu (ha),Česko,Česnek,2003,37.72
Osevní plocha k 31. květnu (ha),Česko,Česnek,2004,20.87
Osevní plocha k 31. květnu (ha),Česko,Česnek,2005,48.66
Osevní plocha k 31. květnu (ha),Česko,Česnek,2006,36.71
Osevní plocha k 31. květnu (ha),Česko,Česnek,2007,62.58
Osevní plocha k 31. květnu (ha),Česko,Česnek,2008,45.33
Osevní plocha k 31. květnu (ha),Česko,Česnek,2009,55.61
Osevní plocha k 31. květnu (ha),Česko,Česnek,2010,66.92
Osevní plocha k 31. květnu (ha),Česko,Česnek,2011,82.01
Osevní plocha k 31. květnu (ha),Česko,Česnek,2012,163.88
Osevní plocha k 31. květnu (ha),Česko,Česnek,2013,180.66
Osevní plocha k 31. květnu (ha),Česko,Česnek,2014,231.75
Osevní plocha k 31. květnu (ha),Česko,Česnek,2015,236.22
Osevní plocha k 31. květnu (ha),Česko,Česnek,2016,233.08
Osevní plocha k 31. květnu (ha),Česko,Česnek,2017,328.71
Osevní plocha k 31. květnu (ha),Česko,Česnek,2018,352.75
Osevní plocha k 31. květnu (ha),Česko,Česnek,2019,371.6
Osevní plocha k 31. květnu (ha),Česko,Česnek,2020,535.9
Osevní plocha k 31. květnu (ha),Česko,Česnek,2021,365.01
Osevní plocha k 31. květnu (ha),Česko,Česnek,2022,317.0
Osevní plocha k 31. květnu (ha),Česko,Česnek,2023,393.41
Osevní plocha k 31. květnu (ha),Česko,Česnek,2024,465.51
Osevní plocha k 31. květnu (ha),Česko,Česnek,2025,408.45
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2023,63.03
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2024,77.97
Osevní plocha k 31. květnu (ha),Česko,Ostatní kořenová a cibulová zelenina,2025,102.62
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2023,1510.79
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2024,1506.79
Osevní plocha k 31. květnu (ha),Česko,Košťálová zelenina,2025,1601.89
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2002,122.89
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2003,106.73
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2004,106.35
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2005,122.15
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2006,138.94
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2007,123.76
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2008,136.85
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2009,147.01
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2010,180.01
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2011,192.13
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2012,80.25
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2013,183.28
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2014,154.42
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2015,173.33
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2016,198.72
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2017,194.05
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2018,173.85
