Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Měsíce;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2009;85.7579577162
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2009;74.4006073156
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2009;73.6398647316
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2009;81.960420635
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2009;69.9626677662
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2009;78.7471953667
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2008;74.7643515411
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2008;73.3529613085
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2008;80.3954214028
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2008;88.1942893587
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2008;81.4709550668
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2008;90.5320199826
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2008;99.1694464556
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2008;96.4955095174
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2008;103.3913699735
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2008;88.5086819441
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2008;113.4369349824
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2008;105.3907795531
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2007;113.6343453161
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2007;112.633064185
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2007;115.2983456986
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2007;127.7994099812
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2007;122.0224843875
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2007;132.1124132394
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2007;120.6162930707
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2007;117.2586974223
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2007;125.4020145104
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2007;135.8059249874
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2007;121.5454439595
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2007;129.3118618636
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2006;117.8694289499
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2006;132.2547078326
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2006;132.7101248909
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2006;112.3228002978
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2006;130.1161904704
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2006;136.8229970348
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2006;122.2168648699
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2006;130.6441749346
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2006;126.9574704134
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2006;126.7599896386
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2006;124.3555109079
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2006;112.7282988272
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2005;105.8092975754
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2005;110.9586153936
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2005;109.4689393201
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2005;121.8372161534
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2005;108.4105564399
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2005;99.4807961786
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2005;113.3420282053
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2005;105.9832154098
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2005;96.8514092275
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2005;101.9091606004
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2005;110.6133152233
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2005;120.1471029006
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2004;116.1473627442
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2004;115.1136122088
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2004;111.9635624878
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2004;108.9263263669
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2004;118.0273742318
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2004;109.7205468578
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2004;126.0370150822
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2004;128.0813667513
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2004;133.5156221292
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2004;124.0373912957
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2004;115.0463595108
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2004;110.2376376974
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2003;90.2326130554
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2003;98.2635550891
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2003;104.2830845669
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2003;105.5979353728
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2003;97.1724582108
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2003;104.0876125791
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2003;98.5654284299
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2003;90.7237361219
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2003;99.4844541947
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2003;116.0425670798
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2003;95.5730452556
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2003;108.0726218464
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2002;138.5604640146
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2002;113.4010842645
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2002;109.0908383385
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2002;121.1147621383
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2002;105.7510268679
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2002;102.5003296224
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2002;98.5903923796
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2002;100.6608162743
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2002;100.7472587668
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2002;79.6020643012
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2002;111.8076461893
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2002;92.9388970439
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2001;162.5154873026
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2001;197.7161167192
