Území,Týdny,Ukazatel,Druh PHM,value
Česko, 14. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,27.61
Česko, 14. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.92
Česko, 14. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,12.92
Česko, 14. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 14. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 14. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 13. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,28.71
Česko, 13. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.64
Česko, 13. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.11
Česko, 13. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 13. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 13. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 12. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.11
Česko, 12. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,29.85
Česko, 12. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.22
Česko, 12. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 12. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 12. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 11. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.96
Česko, 11. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.64
Česko, 11. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.5
Česko, 11. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 11. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 11. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 10. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.31
Česko, 10. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.08
Česko, 10. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.62
Česko, 10. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 10. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 10. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 09. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.44
Česko, 09. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.21
Česko, 09. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.71
Česko, 09. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 09. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 09. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 08. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.5
Česko, 08. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.28
Česko, 08. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.82
Česko, 08. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 08. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 08. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 07. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.57
Česko, 07. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.37
Česko, 07. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,14.03
Česko, 07. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 07. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 07. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 06. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.78
Česko, 06. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.63
Česko, 06. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,14.08
Česko, 06. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 06. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 06. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 05. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.93
Česko, 05. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.83
Česko, 05. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,14.11
Česko, 05. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 05. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 05. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 04. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.98
Česko, 04. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.94
Česko, 04. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,14.05
Česko, 04. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 04. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 04. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 03. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.07
Česko, 03. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,32.05
Česko, 03. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,14.06
Česko, 03. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 03. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 03. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 02. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.89
Česko, 02. týden 2020,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.85
Česko, 02. týden 2020,Průměrná cena pohonných hmot (Kč/litr),LPG,13.94
Česko, 02. týden 2020,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 02. týden 2020,Index cen pohonných hmot (%),Motorová nafta,
Česko, 02. týden 2020,Index cen pohonných hmot (%),LPG,
Česko, 51. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.7
Česko, 51. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.61
Česko, 51. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.85
Česko, 51. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 51. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 51. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 50. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.78
Česko, 50. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.66
Česko, 50. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.84
Česko, 50. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 50. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 50. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 49. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.9
Česko, 49. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.67
Česko, 49. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.83
Česko, 49. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 49. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 49. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 48. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.92
Česko, 48. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.7
Česko, 48. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.84
Česko, 48. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 48. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 48. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 47. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.96
Česko, 47. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.71
Česko, 47. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.9
Česko, 47. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 47. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 47. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 46. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.987
Česko, 46. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.741
Česko, 46. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.963
Česko, 46. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 46. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 46. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 45. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.94
Česko, 45. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.76
Česko, 45. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.55
Česko, 45. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 45. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 45. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 44. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.99
Česko, 44. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.83
Česko, 44. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.52
Česko, 44. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 44. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 44. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 43. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.058
Česko, 43. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.815
Česko, 43. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.612
Česko, 43. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 43. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 43. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 42. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.217
Česko, 42. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.854
Česko, 42. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.626
Česko, 42. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 42. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 42. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 41. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.341
Česko, 41. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,32.078
Česko, 41. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.555
Česko, 41. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 41. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 41. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 40. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.18
Česko, 40. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.88
Česko, 40. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.53
Česko, 40. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 40. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 40. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 39. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.216
Česko, 39. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.853
Česko, 39. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.549
Česko, 39. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 39. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 39. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 38. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.087
Česko, 38. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.632
Česko, 38. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.561
Česko, 38. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 38. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 38. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 37. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.24
Česko, 37. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.6
Česko, 37. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.68
Česko, 37. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 37. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 37. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 36. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.28
Česko, 36. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.61
Česko, 36. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.69
Česko, 36. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 36. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 36. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 35. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.34
Česko, 35. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.64
Česko, 35. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.74
Česko, 35. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 35. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 35. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 34. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.39
Česko, 34. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.55
Česko, 34. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.82
Česko, 34. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 34. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 34. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 33. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.48
Česko, 33. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.61
Česko, 33. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.92
Česko, 33. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 33. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 33. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 32. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.61
Česko, 32. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.81
Česko, 32. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.94
Česko, 32. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 32. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 32. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 31. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.64
Česko, 31. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.82
Česko, 31. týden 2019,Průměrná cena pohonných hmot (Kč/litr),LPG,13.97
Česko, 31. týden 2019,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 31. týden 2019,Index cen pohonných hmot (%),Motorová nafta,
Česko, 31. týden 2019,Index cen pohonných hmot (%),LPG,
Česko, 30. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,32.65
Česko, 30. týden 2019,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,31.85
