ČR a kraje,Ukazatel,Pohlaví,Odvětví ekonomické činnosti,Čtvrtletí,value
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2015,79.3828350900001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2015,79.7974424200001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2014,78.7333012500001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2014,81.6600837600001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2014,82.3837243100001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2014,82.0605241700001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2013,80.6930467500001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2013,81.7240468700001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2013,78.7155312700001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2013,80.1205855500001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2012,77.9089679900001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2012,80.6755055300001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2012,81.2097044200001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2012,82.3491388200001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2011,84.5973023300001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2011,80.0079106300001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2011,84.2463379701001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2011,85.2647913736001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2010,85.9108428774001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2010,83.8847926521001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2010,84.0841161319001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2010,77.8352685823001
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",4. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",3. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",2. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,"R - Kulturní, zábavní a rekreační činnosti",1. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2025,100.56589319
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2025,94.979589192
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2024,91.44304801
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2024,92.818900509
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2024,90.37738945
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2024,91.73808221
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2023,88.247630385
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2023,87.207975009
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2023,89.943630701
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2023,93.72816566
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2022,94.6564144
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2022,95.08079076
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2022,93.9868209
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2022,94.3664017
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2021,95.1888289
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2021,99.4297649
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2021,88.5435952
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2021,94.4212805
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2020,95.5930578
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2020,95.618901
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2020,95.1250577
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2020,96.709809
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2019,96.2722339
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2019,99.0951753
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2019,95.7559146
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2019,95.8174032
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2018,97.0407642
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2018,97.0732528
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2018,94.6831474
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2018,95.4010815
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2017,90.347022
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2017,89.5707986
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2017,87.2863969
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2017,85.8057875
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2016,84.1960313
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2016,87.1082486
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2016,86.5567401
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2016,88.6115027800001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2015,86.2311353600001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2015,91.5190625500001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2015,91.1972391300001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2015,91.1429082200001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2014,89.6914969000001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2014,86.6851774400001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2014,87.5733755500001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2014,86.4597174300001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2013,85.6566187800001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2013,91.9377899400001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2013,97.4784048000001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2013,97.0500839600001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2012,98.6985856100001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2012,94.1609178500001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2012,88.6299831800001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2012,86.1498974000001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2011,85.8642055100001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2011,88.1172275100001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2011,86.1604658539001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2011,95.1614182602001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2010,91.8757183358001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2010,94.6939755925001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2010,94.2939799947001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2010,93.8878574152001
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,1. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,4. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,3. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,S - Ostatní činnosti,2. čtvrtletí 1997,
