Území,Měsíce,Ukazatel,value
Česko,listopad 1993,Spotřebitelé,
Česko,říjen 1993,Souhrnný indikátor,
Česko,říjen 1993,Podnikatelé,
Česko,říjen 1993,Podnikatelé - průmysl,-12.6666666667
Česko,říjen 1993,Podnikatelé - stavebnictví,-35.0
Česko,říjen 1993,Podnikatelé - obchod,-7.0
Česko,říjen 1993,Podnikatelé - služby,
Česko,říjen 1993,Spotřebitelé,
Česko,září 1993,Souhrnný indikátor,
Česko,září 1993,Podnikatelé,
Česko,září 1993,Podnikatelé - průmysl,-17.0
Česko,září 1993,Podnikatelé - stavebnictví,-35.5
Česko,září 1993,Podnikatelé - obchod,-2.0
Česko,září 1993,Podnikatelé - služby,
Česko,září 1993,Spotřebitelé,
Česko,srpen 1993,Souhrnný indikátor,
Česko,srpen 1993,Podnikatelé,
Česko,srpen 1993,Podnikatelé - průmysl,-21.6666666667
Česko,srpen 1993,Podnikatelé - stavebnictví,-31.5
Česko,srpen 1993,Podnikatelé - obchod,-5.0
Česko,srpen 1993,Podnikatelé - služby,
Česko,srpen 1993,Spotřebitelé,
Česko,červenec 1993,Souhrnný indikátor,
Česko,červenec 1993,Podnikatelé,
Česko,červenec 1993,Podnikatelé - průmysl,-17.0
Česko,červenec 1993,Podnikatelé - stavebnictví,-31.0
Česko,červenec 1993,Podnikatelé - obchod,-5.3333333333
Česko,červenec 1993,Podnikatelé - služby,
Česko,červenec 1993,Spotřebitelé,
Česko,červen 1993,Souhrnný indikátor,
Česko,červen 1993,Podnikatelé,
Česko,červen 1993,Podnikatelé - průmysl,-26.6666666667
Česko,červen 1993,Podnikatelé - stavebnictví,-21.0
Česko,červen 1993,Podnikatelé - obchod,-5.3333333333
Česko,červen 1993,Podnikatelé - služby,
Česko,červen 1993,Spotřebitelé,
Česko,květen 1993,Souhrnný indikátor,
Česko,květen 1993,Podnikatelé,
Česko,květen 1993,Podnikatelé - průmysl,-21.6666666667
Česko,květen 1993,Podnikatelé - stavebnictví,-27.0
Česko,květen 1993,Podnikatelé - obchod,-9.6666666667
Česko,květen 1993,Podnikatelé - služby,
Česko,květen 1993,Spotřebitelé,
Česko,duben 1993,Souhrnný indikátor,
Česko,duben 1993,Podnikatelé,
Česko,duben 1993,Podnikatelé - průmysl,-20.0
Česko,duben 1993,Podnikatelé - stavebnictví,-35.5
Česko,duben 1993,Podnikatelé - obchod,-9.6666666667
Česko,duben 1993,Podnikatelé - služby,
Česko,duben 1993,Spotřebitelé,
Česko,březen 1993,Souhrnný indikátor,
Česko,březen 1993,Podnikatelé,
Česko,březen 1993,Podnikatelé - průmysl,-21.6666666667
Česko,březen 1993,Podnikatelé - stavebnictví,-37.0
Česko,březen 1993,Podnikatelé - obchod,-2.6666666667
Česko,březen 1993,Podnikatelé - služby,
Česko,březen 1993,Spotřebitelé,
Česko,únor 1993,Souhrnný indikátor,
Česko,únor 1993,Podnikatelé,
Česko,únor 1993,Podnikatelé - průmysl,
Česko,únor 1993,Podnikatelé - stavebnictví,
Česko,únor 1993,Podnikatelé - obchod,-1.6666666667
Česko,únor 1993,Podnikatelé - služby,
Česko,únor 1993,Spotřebitelé,
