Území;Ukazatel;Typ indexu;Očištění;Typ ceny;Odvětví (NACE);Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2021;98.6548890259
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2021;104.4258606724
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2022;94.165195604
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2022;89.3093688312
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2022;82.8905197277
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2022;87.9328348543
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2022;90.1259628721
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2022;97.5383536085
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2022;91.5374142533
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2022;90.8818422471
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2022;94.3937424507
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2022;83.473214968
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2022;87.0109471352
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2022;88.3677088204
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2023;88.6587389783
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2023;92.839545606
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2023;91.7186763284
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2023;91.8906335645
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2023;93.352251203
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2023;93.9131616941
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2023;101.9199582311
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2023;101.7514015981
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2023;98.0429276738
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2023;105.5870805428
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2023;104.8229142127
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2023;107.0452295172
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2024;113.620493679
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2024;117.4233554124
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2024;113.1053202441
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2024;118.44131473
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2024;111.3584932833
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2024;122.1217187772
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2024;116.6100626297
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2024;113.6354952349
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2024;119.6005962128
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2024;115.8997709992
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2024;112.528408887
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2024;118.4258630719
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2025;106.3547530957
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2025;111.5662113113
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2025;114.2973746444
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;leden 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;únor 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;březen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;duben 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;květen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červenec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;srpen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;září 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;říjen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;prosinec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;leden 2001;116.7442180736
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;únor 2001;108.9328683327
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;březen 2001;109.6887067832
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;duben 2001;113.0214237479
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;květen 2001;72.3936975786
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červen 2001;121.6956403809
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červenec 2001;110.6822963464
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;srpen 2001;107.7578148451
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;září 2001;122.1238698383
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;říjen 2001;119.5918541152
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;listopad 2001;122.8930677445
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;prosinec 2001;120.8448078046
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;leden 2002;123.9064902648
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;únor 2002;109.3154006183
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;březen 2002;116.8089252015
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;duben 2002;115.2069311729
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;květen 2002;106.3501862457
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červen 2002;115.9962827301
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;červenec 2002;107.0980579254
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;srpen 2002;115.6381703522
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;září 2002;116.1857929923
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;říjen 2002;124.0092491031
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;listopad 2002;117.1482620698
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;prosinec 2002;114.9928589388
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;leden 2003;134.9957932227
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;únor 2003;127.2030402118
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby;březen 2003;130.0971141918
