Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;srpen 2002;94.9140892103
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červenec 2002;109.8512083681
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červen 2002;97.8388142604
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;květen 2002;99.9964949929
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;duben 2002;103.7643632896
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;březen 2002;97.5340872742
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;únor 2002;99.690257383
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;leden 2002;98.0087898196
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;prosinec 2001;99.609914198
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;listopad 2001;105.7700211608
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;říjen 2001;104.9049559729
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;září 2001;100.4334703235
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;srpen 2001;104.9294531573
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červenec 2001;110.3302490401
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červen 2001;107.0252896812
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;květen 2001;108.9267628654
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;duben 2001;114.0385783158
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;březen 2001;108.9416433878
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;únor 2001;108.7669689427
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;leden 2001;119.1851959979
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;prosinec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;listopad 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;říjen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;září 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;srpen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červenec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;červen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;květen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;duben 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;březen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;únor 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Průmysl celkem;leden 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2025;97.5297326335
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2025;94.4259026067
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2025;96.5526953336
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2024;85.8293990689
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2024;102.4657873141
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2024;105.9269413259
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2024;89.8491574057
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2024;91.4383948984
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2024;93.5088691589
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2024;95.0364047822
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2024;100.7037093051
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2024;95.6022687974
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2024;93.3337629074
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2024;81.2797139664
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2024;77.9256135638
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2023;85.4808346576
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2023;77.3903803471
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2023;81.249540494
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2023;91.1558512082
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2023;82.5969817536
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2023;76.7852424068
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2023;72.8858352069
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2023;78.6698532672
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2023;88.173357442
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2023;76.8313735389
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2023;92.6530977492
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2023;97.4744593396
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2022;96.112114558
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2022;100.7110729579
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2022;101.8141919322
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2022;102.723197773
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2022;110.2267907831
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2022;103.5268736355
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2022;104.821023974
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2022;104.2450428467
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2022;93.0969114142
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2022;104.2928996647
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2022;99.8193123876
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2022;93.234246752
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2021;98.7054396695
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2021;102.2341949401
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2021;102.8414387112
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2021;110.7094766119
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2021;115.4787594355
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2021;127.3538078822
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2021;117.0272157608
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2021;109.2501650545
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2021;109.6060321969
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2021;108.289349409
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2021;102.8806555918
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2021;97.9119830734
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2020;92.4581835776
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2020;88.0781314835
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2020;85.0762815088
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2020;76.9928670929
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2020;69.9217840377
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2020;69.8970270968
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2020;77.0461274643
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2020;75.8775620797
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2020;76.6541493221
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2020;80.270289571
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2020;87.6137184463
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2020;100.363440815
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2019;92.1204617106
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2019;91.7572394136
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2019;90.577285057
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2019;94.5305974294
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2019;96.0836855318
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2019;94.3157386774
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2019;88.7250699101
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2019;94.401119706
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2019;97.0317321178
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2019;98.9085099278
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2019;95.1896540517
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2019;90.0212844304
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2018;100.0551723427
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2018;97.9554974351
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2018;97.1813448477
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2018;99.9575494783
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;srpen 2018;94.115730031
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červenec 2018;113.5727250533
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;červen 2018;109.194763013
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;květen 2018;106.3995483428
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;duben 2018;100.2251600214
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;březen 2018;95.9988446572
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;únor 2018;86.5644039754
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;leden 2018;95.9505617224
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;prosinec 2017;103.8235966202
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;listopad 2017;95.1996019372
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;říjen 2017;106.8644751824
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Těžba a dobývání;září 2017;97.0644038875
