Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Zemřelí - absolutní údaje; 21. týden 2013;75-84;565
Česko;Zemřelí - absolutní údaje; 21. týden 2013;85 a více;508
Česko;Zemřelí - absolutní údaje; 20. týden 2013;celkem;1948
Česko;Zemřelí - absolutní údaje; 20. týden 2013;0-14;8
Česko;Zemřelí - absolutní údaje; 20. týden 2013;15-44;66
Česko;Zemřelí - absolutní údaje; 20. týden 2013;45-64;339
Česko;Zemřelí - absolutní údaje; 20. týden 2013;65-74;467
Česko;Zemřelí - absolutní údaje; 20. týden 2013;75-84;579
Česko;Zemřelí - absolutní údaje; 20. týden 2013;85 a více;489
Česko;Zemřelí - absolutní údaje; 19. týden 2013;celkem;1950
Česko;Zemřelí - absolutní údaje; 19. týden 2013;0-14;7
Česko;Zemřelí - absolutní údaje; 19. týden 2013;15-44;58
Česko;Zemřelí - absolutní údaje; 19. týden 2013;45-64;340
Česko;Zemřelí - absolutní údaje; 19. týden 2013;65-74;430
Česko;Zemřelí - absolutní údaje; 19. týden 2013;75-84;567
Česko;Zemřelí - absolutní údaje; 19. týden 2013;85 a více;548
Česko;Zemřelí - absolutní údaje; 18. týden 2013;celkem;1969
Česko;Zemřelí - absolutní údaje; 18. týden 2013;0-14;12
Česko;Zemřelí - absolutní údaje; 18. týden 2013;15-44;57
Česko;Zemřelí - absolutní údaje; 18. týden 2013;45-64;362
Česko;Zemřelí - absolutní údaje; 18. týden 2013;65-74;404
Česko;Zemřelí - absolutní údaje; 18. týden 2013;75-84;585
Česko;Zemřelí - absolutní údaje; 18. týden 2013;85 a více;549
Česko;Zemřelí - absolutní údaje; 17. týden 2013;celkem;2083
Česko;Zemřelí - absolutní údaje; 17. týden 2013;0-14;6
Česko;Zemřelí - absolutní údaje; 17. týden 2013;15-44;72
Česko;Zemřelí - absolutní údaje; 17. týden 2013;45-64;337
Česko;Zemřelí - absolutní údaje; 17. týden 2013;65-74;479
Česko;Zemřelí - absolutní údaje; 17. týden 2013;75-84;608
Česko;Zemřelí - absolutní údaje; 17. týden 2013;85 a více;581
Česko;Zemřelí - absolutní údaje; 16. týden 2013;celkem;2192
Česko;Zemřelí - absolutní údaje; 16. týden 2013;0-14;8
Česko;Zemřelí - absolutní údaje; 16. týden 2013;15-44;61
Česko;Zemřelí - absolutní údaje; 16. týden 2013;45-64;387
Česko;Zemřelí - absolutní údaje; 16. týden 2013;65-74;484
Česko;Zemřelí - absolutní údaje; 16. týden 2013;75-84;681
Česko;Zemřelí - absolutní údaje; 16. týden 2013;85 a více;571
Česko;Zemřelí - absolutní údaje; 15. týden 2013;celkem;2272
Česko;Zemřelí - absolutní údaje; 15. týden 2013;0-14;13
Česko;Zemřelí - absolutní údaje; 15. týden 2013;15-44;68
Česko;Zemřelí - absolutní údaje; 15. týden 2013;45-64;339
Česko;Zemřelí - absolutní údaje; 15. týden 2013;65-74;489
Česko;Zemřelí - absolutní údaje; 15. týden 2013;75-84;737
Česko;Zemřelí - absolutní údaje; 15. týden 2013;85 a více;626
Česko;Zemřelí - absolutní údaje; 14. týden 2013;celkem;2448
Česko;Zemřelí - absolutní údaje; 14. týden 2013;0-14;10
Česko;Zemřelí - absolutní údaje; 14. týden 2013;15-44;73
Česko;Zemřelí - absolutní údaje; 14. týden 2013;45-64;391
Česko;Zemřelí - absolutní údaje; 14. týden 2013;65-74;540
Česko;Zemřelí - absolutní údaje; 14. týden 2013;75-84;725
Česko;Zemřelí - absolutní údaje; 14. týden 2013;85 a více;709
Česko;Zemřelí - absolutní údaje; 13. týden 2013;celkem;2324
Česko;Zemřelí - absolutní údaje; 13. týden 2013;0-14;10
Česko;Zemřelí - absolutní údaje; 13. týden 2013;15-44;49
Česko;Zemřelí - absolutní údaje; 13. týden 2013;45-64;390
Česko;Zemřelí - absolutní údaje; 13. týden 2013;65-74;536
Česko;Zemřelí - absolutní údaje; 13. týden 2013;75-84;681
Česko;Zemřelí - absolutní údaje; 13. týden 2013;85 a více;658
Česko;Zemřelí - absolutní údaje; 12. týden 2013;celkem;2351
Česko;Zemřelí - absolutní údaje; 12. týden 2013;0-14;12
Česko;Zemřelí - absolutní údaje; 12. týden 2013;15-44;65
Česko;Zemřelí - absolutní údaje; 12. týden 2013;45-64;364
Česko;Zemřelí - absolutní údaje; 12. týden 2013;65-74;500
Česko;Zemřelí - absolutní údaje; 12. týden 2013;75-84;686
Česko;Zemřelí - absolutní údaje; 12. týden 2013;85 a více;724
Česko;Zemřelí - absolutní údaje; 11. týden 2013;celkem;2325
Česko;Zemřelí - absolutní údaje; 11. týden 2013;0-14;7
Česko;Zemřelí - absolutní údaje; 11. týden 2013;15-44;61
Česko;Zemřelí - absolutní údaje; 11. týden 2013;45-64;390
Česko;Zemřelí - absolutní údaje; 11. týden 2013;65-74;530
Česko;Zemřelí - absolutní údaje; 11. týden 2013;75-84;702
Česko;Zemřelí - absolutní údaje; 11. týden 2013;85 a více;635
Česko;Zemřelí - absolutní údaje; 10. týden 2013;celkem;2318
Česko;Zemřelí - absolutní údaje; 10. týden 2013;0-14;10
Česko;Zemřelí - absolutní údaje; 10. týden 2013;15-44;67
Česko;Zemřelí - absolutní údaje; 10. týden 2013;45-64;413
Česko;Zemřelí - absolutní údaje; 10. týden 2013;65-74;486
Česko;Zemřelí - absolutní údaje; 10. týden 2013;75-84;646
Česko;Zemřelí - absolutní údaje; 10. týden 2013;85 a více;696
Česko;Zemřelí - absolutní údaje; 09. týden 2013;celkem;2303
Česko;Zemřelí - absolutní údaje; 09. týden 2013;0-14;7
Česko;Zemřelí - absolutní údaje; 09. týden 2013;15-44;68
Česko;Zemřelí - absolutní údaje; 09. týden 2013;45-64;419
Česko;Zemřelí - absolutní údaje; 09. týden 2013;65-74;470
Česko;Zemřelí - absolutní údaje; 09. týden 2013;75-84;734
Česko;Zemřelí - absolutní údaje; 09. týden 2013;85 a více;605
Česko;Zemřelí - absolutní údaje; 08. týden 2013;celkem;2365
Česko;Zemřelí - absolutní údaje; 08. týden 2013;0-14;7
Česko;Zemřelí - absolutní údaje; 08. týden 2013;15-44;58
Česko;Zemřelí - absolutní údaje; 08. týden 2013;45-64;415
Česko;Zemřelí - absolutní údaje; 08. týden 2013;65-74;520
Česko;Zemřelí - absolutní údaje; 08. týden 2013;75-84;679
Česko;Zemřelí - absolutní údaje; 08. týden 2013;85 a více;686
Česko;Zemřelí - absolutní údaje; 07. týden 2013;celkem;2385
Česko;Zemřelí - absolutní údaje; 07. týden 2013;0-14;8
Česko;Zemřelí - absolutní údaje; 07. týden 2013;15-44;69
Česko;Zemřelí - absolutní údaje; 07. týden 2013;45-64;396
Česko;Zemřelí - absolutní údaje; 07. týden 2013;65-74;493
Česko;Zemřelí - absolutní údaje; 07. týden 2013;75-84;737
Česko;Zemřelí - absolutní údaje; 07. týden 2013;85 a více;682
Česko;Zemřelí - absolutní údaje; 06. týden 2013;celkem;2490
Česko;Zemřelí - absolutní údaje; 06. týden 2013;0-14;14
Česko;Zemřelí - absolutní údaje; 06. týden 2013;15-44;79
Česko;Zemřelí - absolutní údaje; 06. týden 2013;45-64;423
Česko;Zemřelí - absolutní údaje; 06. týden 2013;65-74;547
Česko;Zemřelí - absolutní údaje; 06. týden 2013;75-84;759
Česko;Zemřelí - absolutní údaje; 06. týden 2013;85 a více;668
Česko;Zemřelí - absolutní údaje; 05. týden 2013;celkem;2459
Česko;Zemřelí - absolutní údaje; 05. týden 2013;0-14;6
Česko;Zemřelí - absolutní údaje; 05. týden 2013;15-44;78
Česko;Zemřelí - absolutní údaje; 05. týden 2013;45-64;402
Česko;Zemřelí - absolutní údaje; 05. týden 2013;65-74;535
Česko;Zemřelí - absolutní údaje; 05. týden 2013;75-84;734
Česko;Zemřelí - absolutní údaje; 05. týden 2013;85 a více;704
Česko;Zemřelí - absolutní údaje; 04. týden 2013;celkem;2358
Česko;Zemřelí - absolutní údaje; 04. týden 2013;0-14;9
Česko;Zemřelí - absolutní údaje; 04. týden 2013;15-44;63
Česko;Zemřelí - absolutní údaje; 04. týden 2013;45-64;420
Česko;Zemřelí - absolutní údaje; 04. týden 2013;65-74;502
Česko;Zemřelí - absolutní údaje; 04. týden 2013;75-84;735
Česko;Zemřelí - absolutní údaje; 04. týden 2013;85 a více;629
Česko;Zemřelí - absolutní údaje; 03. týden 2013;celkem;2339
Česko;Zemřelí - absolutní údaje; 03. týden 2013;0-14;13
Česko;Zemřelí - absolutní údaje; 03. týden 2013;15-44;81
Česko;Zemřelí - absolutní údaje; 03. týden 2013;45-64;398
Česko;Zemřelí - absolutní údaje; 03. týden 2013;65-74;534
Česko;Zemřelí - absolutní údaje; 03. týden 2013;75-84;715
Česko;Zemřelí - absolutní údaje; 03. týden 2013;85 a více;598
Česko;Zemřelí - absolutní údaje; 02. týden 2013;celkem;2233
Česko;Zemřelí - absolutní údaje; 02. týden 2013;0-14;7
Česko;Zemřelí - absolutní údaje; 02. týden 2013;15-44;71
Česko;Zemřelí - absolutní údaje; 02. týden 2013;45-64;365
Česko;Zemřelí - absolutní údaje; 02. týden 2013;65-74;539
Česko;Zemřelí - absolutní údaje; 02. týden 2013;75-84;688
Česko;Zemřelí - absolutní údaje; 02. týden 2013;85 a více;563
Česko;Zemřelí - absolutní údaje; 01. týden 2013;celkem;2313
Česko;Zemřelí - absolutní údaje; 01. týden 2013;0-14;9
Česko;Zemřelí - absolutní údaje; 01. týden 2013;15-44;74
Česko;Zemřelí - absolutní údaje; 01. týden 2013;45-64;456
Česko;Zemřelí - absolutní údaje; 01. týden 2013;65-74;456
Česko;Zemřelí - absolutní údaje; 01. týden 2013;75-84;699
Česko;Zemřelí - absolutní údaje; 01. týden 2013;85 a více;619
Česko;Zemřelí - absolutní údaje; 52. týden 2012;celkem;2228
Česko;Zemřelí - absolutní údaje; 52. týden 2012;0-14;7
Česko;Zemřelí - absolutní údaje; 52. týden 2012;15-44;61
Česko;Zemřelí - absolutní údaje; 52. týden 2012;45-64;387
Česko;Zemřelí - absolutní údaje; 52. týden 2012;65-74;441
Česko;Zemřelí - absolutní údaje; 52. týden 2012;75-84;729
Česko;Zemřelí - absolutní údaje; 52. týden 2012;85 a více;603
Česko;Zemřelí - absolutní údaje; 51. týden 2012;celkem;2148
Česko;Zemřelí - absolutní údaje; 51. týden 2012;0-14;9
Česko;Zemřelí - absolutní údaje; 51. týden 2012;15-44;67
Česko;Zemřelí - absolutní údaje; 51. týden 2012;45-64;385
Česko;Zemřelí - absolutní údaje; 51. týden 2012;65-74;451
Česko;Zemřelí - absolutní údaje; 51. týden 2012;75-84;659
Česko;Zemřelí - absolutní údaje; 51. týden 2012;85 a více;577
Česko;Zemřelí - absolutní údaje; 50. týden 2012;celkem;2141
Česko;Zemřelí - absolutní údaje; 50. týden 2012;0-14;10
Česko;Zemřelí - absolutní údaje; 50. týden 2012;15-44;65
Česko;Zemřelí - absolutní údaje; 50. týden 2012;45-64;380
Česko;Zemřelí - absolutní údaje; 50. týden 2012;65-74;460
Česko;Zemřelí - absolutní údaje; 50. týden 2012;75-84;664
Česko;Zemřelí - absolutní údaje; 50. týden 2012;85 a více;562
Česko;Zemřelí - absolutní údaje; 49. týden 2012;celkem;2052
Česko;Zemřelí - absolutní údaje; 49. týden 2012;0-14;9
Česko;Zemřelí - absolutní údaje; 49. týden 2012;15-44;59
Česko;Zemřelí - absolutní údaje; 49. týden 2012;45-64;362
Česko;Zemřelí - absolutní údaje; 49. týden 2012;65-74;453
Česko;Zemřelí - absolutní údaje; 49. týden 2012;75-84;638
Česko;Zemřelí - absolutní údaje; 49. týden 2012;85 a více;531
Česko;Zemřelí - absolutní údaje; 48. týden 2012;celkem;2153
Česko;Zemřelí - absolutní údaje; 48. týden 2012;0-14;8
Česko;Zemřelí - absolutní údaje; 48. týden 2012;15-44;68
Česko;Zemřelí - absolutní údaje; 48. týden 2012;45-64;381
Česko;Zemřelí - absolutní údaje; 48. týden 2012;65-74;461
Česko;Zemřelí - absolutní údaje; 48. týden 2012;75-84;651
Česko;Zemřelí - absolutní údaje; 48. týden 2012;85 a více;584
Česko;Zemřelí - absolutní údaje; 47. týden 2012;celkem;1984
Česko;Zemřelí - absolutní údaje; 47. týden 2012;0-14;6
Česko;Zemřelí - absolutní údaje; 47. týden 2012;15-44;48
Česko;Zemřelí - absolutní údaje; 47. týden 2012;45-64;373
Česko;Zemřelí - absolutní údaje; 47. týden 2012;65-74;429
Česko;Zemřelí - absolutní údaje; 47. týden 2012;75-84;600
Česko;Zemřelí - absolutní údaje; 47. týden 2012;85 a více;528
Česko;Zemřelí - absolutní údaje; 46. týden 2012;celkem;1977
Česko;Zemřelí - absolutní údaje; 46. týden 2012;0-14;8
Česko;Zemřelí - absolutní údaje; 46. týden 2012;15-44;84
Česko;Zemřelí - absolutní údaje; 46. týden 2012;45-64;342
Česko;Zemřelí - absolutní údaje; 46. týden 2012;65-74;427
Česko;Zemřelí - absolutní údaje; 46. týden 2012;75-84;612
Česko;Zemřelí - absolutní údaje; 46. týden 2012;85 a více;504
Česko;Zemřelí - absolutní údaje; 45. týden 2012;celkem;1928
Česko;Zemřelí - absolutní údaje; 45. týden 2012;0-14;11
Česko;Zemřelí - absolutní údaje; 45. týden 2012;15-44;64
Česko;Zemřelí - absolutní údaje; 45. týden 2012;45-64;325
Česko;Zemřelí - absolutní údaje; 45. týden 2012;65-74;404
Česko;Zemřelí - absolutní údaje; 45. týden 2012;75-84;577
Česko;Zemřelí - absolutní údaje; 45. týden 2012;85 a více;547
Česko;Zemřelí - absolutní údaje; 44. týden 2012;celkem;2028
Česko;Zemřelí - absolutní údaje; 44. týden 2012;0-14;10
Česko;Zemřelí - absolutní údaje; 44. týden 2012;15-44;60
Česko;Zemřelí - absolutní údaje; 44. týden 2012;45-64;341
Česko;Zemřelí - absolutní údaje; 44. týden 2012;65-74;442
Česko;Zemřelí - absolutní údaje; 44. týden 2012;75-84;625
Česko;Zemřelí - absolutní údaje; 44. týden 2012;85 a více;550
Česko;Zemřelí - absolutní údaje; 43. týden 2012;celkem;2072
Česko;Zemřelí - absolutní údaje; 43. týden 2012;0-14;8
Česko;Zemřelí - absolutní údaje; 43. týden 2012;15-44;52
Česko;Zemřelí - absolutní údaje; 43. týden 2012;45-64;391
Česko;Zemřelí - absolutní údaje; 43. týden 2012;65-74;431
Česko;Zemřelí - absolutní údaje; 43. týden 2012;75-84;616
Česko;Zemřelí - absolutní údaje; 43. týden 2012;85 a více;574
Česko;Zemřelí - absolutní údaje; 42. týden 2012;celkem;2015
Česko;Zemřelí - absolutní údaje; 42. týden 2012;0-14;10
Česko;Zemřelí - absolutní údaje; 42. týden 2012;15-44;65
Česko;Zemřelí - absolutní údaje; 42. týden 2012;45-64;356
Česko;Zemřelí - absolutní údaje; 42. týden 2012;65-74;447
Česko;Zemřelí - absolutní údaje; 42. týden 2012;75-84;592
Česko;Zemřelí - absolutní údaje; 42. týden 2012;85 a více;545
Česko;Zemřelí - absolutní údaje; 41. týden 2012;celkem;1990
Česko;Zemřelí - absolutní údaje; 41. týden 2012;0-14;6
Česko;Zemřelí - absolutní údaje; 41. týden 2012;15-44;56
Česko;Zemřelí - absolutní údaje; 41. týden 2012;45-64;351
Česko;Zemřelí - absolutní údaje; 41. týden 2012;65-74;416
Česko;Zemřelí - absolutní údaje; 41. týden 2012;75-84;615
Česko;Zemřelí - absolutní údaje; 41. týden 2012;85 a více;546
Česko;Zemřelí - absolutní údaje; 40. týden 2012;celkem;1939
Česko;Zemřelí - absolutní údaje; 40. týden 2012;0-14;8
Česko;Zemřelí - absolutní údaje; 40. týden 2012;15-44;56
Česko;Zemřelí - absolutní údaje; 40. týden 2012;45-64;364
Česko;Zemřelí - absolutní údaje; 40. týden 2012;65-74;400
Česko;Zemřelí - absolutní údaje; 40. týden 2012;75-84;585
Česko;Zemřelí - absolutní údaje; 40. týden 2012;85 a více;526
Česko;Zemřelí - absolutní údaje; 39. týden 2012;celkem;2024
Česko;Zemřelí - absolutní údaje; 39. týden 2012;0-14;9
Česko;Zemřelí - absolutní údaje; 39. týden 2012;15-44;69
Česko;Zemřelí - absolutní údaje; 39. týden 2012;45-64;344
Česko;Zemřelí - absolutní údaje; 39. týden 2012;65-74;447
Česko;Zemřelí - absolutní údaje; 39. týden 2012;75-84;610
Česko;Zemřelí - absolutní údaje; 39. týden 2012;85 a více;545
Česko;Zemřelí - absolutní údaje; 38. týden 2012;celkem;1862
Česko;Zemřelí - absolutní údaje; 38. týden 2012;0-14;6
Česko;Zemřelí - absolutní údaje; 38. týden 2012;15-44;55
Česko;Zemřelí - absolutní údaje; 38. týden 2012;45-64;369
Česko;Zemřelí - absolutní údaje; 38. týden 2012;65-74;419
Česko;Zemřelí - absolutní údaje; 38. týden 2012;75-84;582
Česko;Zemřelí - absolutní údaje; 38. týden 2012;85 a více;431
Česko;Zemřelí - absolutní údaje; 37. týden 2012;celkem;1933
Česko;Zemřelí - absolutní údaje; 37. týden 2012;0-14;12
Česko;Zemřelí - absolutní údaje; 37. týden 2012;15-44;77
Česko;Zemřelí - absolutní údaje; 37. týden 2012;45-64;366
Česko;Zemřelí - absolutní údaje; 37. týden 2012;65-74;417
Česko;Zemřelí - absolutní údaje; 37. týden 2012;75-84;598
Česko;Zemřelí - absolutní údaje; 37. týden 2012;85 a více;463
Česko;Zemřelí - absolutní údaje; 36. týden 2012;celkem;1899
Česko;Zemřelí - absolutní údaje; 36. týden 2012;0-14;7
Česko;Zemřelí - absolutní údaje; 36. týden 2012;15-44;52
Česko;Zemřelí - absolutní údaje; 36. týden 2012;45-64;369
Česko;Zemřelí - absolutní údaje; 36. týden 2012;65-74;420
Česko;Zemřelí - absolutní údaje; 36. týden 2012;75-84;574
Česko;Zemřelí - absolutní údaje; 36. týden 2012;85 a více;477
Česko;Zemřelí - absolutní údaje; 35. týden 2012;celkem;1817
Česko;Zemřelí - absolutní údaje; 35. týden 2012;0-14;7
Česko;Zemřelí - absolutní údaje; 35. týden 2012;15-44;64
Česko;Zemřelí - absolutní údaje; 35. týden 2012;45-64;350
Česko;Zemřelí - absolutní údaje; 35. týden 2012;65-74;364
Česko;Zemřelí - absolutní údaje; 35. týden 2012;75-84;543
Česko;Zemřelí - absolutní údaje; 35. týden 2012;85 a více;489
Česko;Zemřelí - absolutní údaje; 34. týden 2012;celkem;2024
Česko;Zemřelí - absolutní údaje; 34. týden 2012;0-14;7
Česko;Zemřelí - absolutní údaje; 34. týden 2012;15-44;78
Česko;Zemřelí - absolutní údaje; 34. týden 2012;45-64;372
Česko;Zemřelí - absolutní údaje; 34. týden 2012;65-74;402
Česko;Zemřelí - absolutní údaje; 34. týden 2012;75-84;655
Česko;Zemřelí - absolutní údaje; 34. týden 2012;85 a více;510
Česko;Zemřelí - absolutní údaje; 33. týden 2012;celkem;1834
Česko;Zemřelí - absolutní údaje; 33. týden 2012;0-14;2
Česko;Zemřelí - absolutní údaje; 33. týden 2012;15-44;60
Česko;Zemřelí - absolutní údaje; 33. týden 2012;45-64;369
Česko;Zemřelí - absolutní údaje; 33. týden 2012;65-74;417
Česko;Zemřelí - absolutní údaje; 33. týden 2012;75-84;511
Česko;Zemřelí - absolutní údaje; 33. týden 2012;85 a více;475
Česko;Zemřelí - absolutní údaje; 32. týden 2012;celkem;1921
Česko;Zemřelí - absolutní údaje; 32. týden 2012;0-14;7
Česko;Zemřelí - absolutní údaje; 32. týden 2012;15-44;80
Česko;Zemřelí - absolutní údaje; 32. týden 2012;45-64;350
Česko;Zemřelí - absolutní údaje; 32. týden 2012;65-74;376
Česko;Zemřelí - absolutní údaje; 32. týden 2012;75-84;579
Česko;Zemřelí - absolutní údaje; 32. týden 2012;85 a více;529
Česko;Zemřelí - absolutní údaje; 31. týden 2012;celkem;2015
Česko;Zemřelí - absolutní údaje; 31. týden 2012;0-14;14
