Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2016;103.5408443276
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2016;103.9189387376
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2016;102.4719835777
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2015;121.0066338069
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2015;115.5673039858
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2015;116.1240584421
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2015;112.2208720534
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2014;89.9911494388
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2014;96.3937842586
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2014;100.1053665701
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2014;91.1799121835
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2013;94.2348015327
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2013;97.8849954532
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2013;92.9142408944
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2013;94.6550339991
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2012;103.524538622
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2012;95.6815424636
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2012;86.4999859505
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2012;91.4772366741
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2011;94.4388367585
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2011;94.3907573559
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2011;100.0672250714
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2011;97.6883808454
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2010;87.1629971654
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2010;92.8291726928
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2010;102.0218460134
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2010;97.3183821465
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2009;85.3989493068
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2009;90.3393586607
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2009;83.564475884
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2009;92.6716448513
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2008;105.4038232677
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2008;97.8124964844
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2008;89.112780135
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2008;88.800682103
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2007;92.3812794799
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2007;92.719163295
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2007;95.315024273
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2007;90.2874929212
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2006;81.9740686881
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2006;80.050232631
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2006;94.4509684157
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2006;73.6398206421
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2005;109.7424372811
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2005;101.8938945451
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2005;101.4433617771
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2005;125.4362554234
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2004;74.575923129
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2004;85.5865363346
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2004;80.8972961232
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2004;94.5406640193
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2003;80.6957865338
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2003;85.4396846974
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2003;89.8673072426
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2003;81.9860955774
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2002;92.7018800748
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2002;87.2169021065
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2002;75.6234274147
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2002;75.5337188566
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2001;101.6058903388
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2001;99.4030795229
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2001;105.5125708405
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2001;107.2898145111
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2025;84.8352192374
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2024;104.8210710937
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2024;115.9876637332
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2024;108.5826631896
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2024;105.3078949412
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2023;102.6825104489
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2023;101.086910603
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2023;94.9441196005
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2023;114.0059201669
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2022;101.8134795217
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2022;113.7135881626
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2022;122.795477902
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2022;124.7568656347
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2021;117.6871440492
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2021;105.1491643065
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2021;128.7035907785
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2021;97.4707017652
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2020;95.015249288
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2020;97.5681613352
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2020;71.9521024576
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2020;87.4363669769
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2019;78.9611024271
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2019;88.9228606402
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2019;100.8799776852
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2019;92.2159190867
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2018;88.5748074996
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2018;81.2490773538
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2018;68.7211267697
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2018;76.3535712979
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2017;90.6323224672
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2017;97.1855919045
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2017;103.7219730813
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2017;105.6690919939
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2016;115.7200261704
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2016;98.9678195429
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2016;104.3891254912
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2016;97.3530725615
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2015;84.8760412905
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2015;89.2154279186
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2015;96.9555823898
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2015;96.7730609656
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2014;119.3763698265
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2014;107.9395884786
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2014;102.5168607387
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2014;103.4859806607
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;4. čtvrtletí 2013;86.6812356402
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;3. čtvrtletí 2013;95.3962482796
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;2. čtvrtletí 2013;97.8365266259
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;1. čtvrtletí 2013;91.2096530418
