Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Čtvrtletí,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2009,97.6747602804
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2009,93.3962072168
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2009,102.1540255218
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2008,104.052911456
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2008,92.0406607145
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2008,94.1433747718
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2008,103.2773782662
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2007,103.2513593732
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2007,96.3201875864
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2007,100.4805858077
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2007,97.8075886101
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2006,100.2574339223
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2006,100.7469590936
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2006,102.714116152
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2006,99.4785975422
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2005,104.9060409544
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2005,85.2731503876
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2005,108.5859683867
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2005,100.9637343157
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2004,94.3085988206
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2004,96.3199579144
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2004,103.9499178911
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2004,99.7863548928
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2003,102.3490047633
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2003,96.4198033805
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2003,99.2734993747
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2003,101.5335082795
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2002,106.2440917353
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2002,95.538498058
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2002,96.6995131608
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2002,102.6426371829
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2001,98.4198198522
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2001,95.9875304181
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2001,102.2244657442
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2001,103.0629574213
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,4. čtvrtletí 2000,98.4337650994
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,3. čtvrtletí 2000,100.6550355619
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,2. čtvrtletí 2000,100.3513651255
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a dobývání,1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2025,100.7630429387
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2025,100.8563442256
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2024,99.5816765964
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2024,99.7439770595
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2024,99.5175104225
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2024,98.8804820283
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2023,102.5492824989
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2023,97.5101460715
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2023,100.8022182562
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2023,99.8948281214
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2022,99.8807223389
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2022,101.5750452496
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2022,100.5792913188
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2022,102.3249378293
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2021,100.1441114625
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2021,97.4410175857
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2021,101.5729776914
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2021,97.9465120931
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2020,104.5737954046
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2020,123.8242823942
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2020,81.1451131671
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2020,97.9037673467
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2019,99.1944217609
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2019,98.1779943794
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2019,101.3268606842
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2019,99.6445775277
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2018,99.4624614898
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2018,100.635548173
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2018,100.8189674374
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2018,100.200374508
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2017,101.7774042222
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2017,99.9712504158
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2017,103.8584313524
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2017,102.2018569926
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2016,100.8641150167
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2016,102.2076216428
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2016,98.8622712915
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2016,101.4671054102
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2015,99.4265658188
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2015,102.1201921065
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,2. čtvrtletí 2015,102.0755189735
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,1. čtvrtletí 2015,100.7988171096
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,4. čtvrtletí 2014,101.7793402613
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Zpracovatelský průmysl,3. čtvrtletí 2014,101.5770580431
