Území,Ukazatel,Typ indexu,Očištění,Typ tržeb,Vybraná průmyslová činnost,Měsíce,value
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,říjen 2002,148.9806151274
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,září 2002,137.6733581122
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,srpen 2002,116.2877400586
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červenec 2002,123.4306585942
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červen 2002,116.9898641959
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,květen 2002,108.2713832518
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,duben 2002,116.186236128
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,březen 2002,98.8437873849
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,únor 2002,111.3516186082
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,leden 2002,111.3572561508
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,prosinec 2001,96.7676949758
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,listopad 2001,115.5907617069
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,říjen 2001,110.6732474527
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,září 2001,98.0687416939
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,srpen 2001,105.3225715156
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červenec 2001,114.9256061404
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červen 2001,98.6436795464
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,květen 2001,115.9769311369
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,duben 2001,112.2917851674
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,březen 2001,102.1104030847
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,únor 2001,123.5413281735
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,leden 2001,134.9706802602
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,prosinec 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,listopad 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,říjen 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,září 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,srpen 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červenec 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,červen 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,květen 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,duben 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,březen 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,únor 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,33 Opravy a instalace strojů a zařízení,leden 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",srpen 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červenec 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červen 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",květen 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",duben 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",březen 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",únor 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",leden 2025,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",prosinec 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",listopad 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",říjen 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",září 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",srpen 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červenec 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červen 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",květen 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",duben 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",březen 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",únor 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",leden 2024,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",prosinec 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",listopad 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",říjen 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",září 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",srpen 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červenec 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červen 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",květen 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",duben 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",březen 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",únor 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",leden 2023,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",prosinec 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",listopad 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",říjen 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",září 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",srpen 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červenec 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červen 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",květen 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",duben 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",březen 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",únor 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",leden 2022,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",prosinec 2021,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",listopad 2021,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",říjen 2021,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",září 2021,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",srpen 2021,
Česko,Tržby z průmyslové činnosti (běžné ceny),Meziroční index,Bez očištění,Celkem,"35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",červenec 2021,
