Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2022;97.5967607246
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2022;101.0908190109
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2022;100.1798578855
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2022;96.9056586623
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2022;94.3869918946
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2023;97.9507211688
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2023;95.0518197157
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2023;94.0126112435
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2023;97.566983346
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2023;95.2847972888
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2023;95.7060218699
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2023;96.3882526717
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2023;99.967783863
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2023;95.0583261239
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2023;93.694348457
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2023;98.4387472812
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2023;99.2303735833
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2024;111.3986266328
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2024;106.6303592606
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2024;105.1596517969
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2024;102.8146249175
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2024;102.55681485
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2024;100.8022140707
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2024;105.4128633816
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2024;106.0955979181
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2024;104.1208537677
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2024;108.6532732686
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2024;105.3566064455
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2024;105.1625606648
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2025;103.7914406537
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2025;105.3440349662
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2025;105.7233546315
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;leden 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;únor 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;březen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;duben 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;květen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červenec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;srpen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;září 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;říjen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;prosinec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;leden 2001;131.5104650698
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;únor 2001;126.2587283568
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;březen 2001;134.5712602495
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;duben 2001;130.7303744835
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;květen 2001;128.2971627318
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červen 2001;124.3184357627
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červenec 2001;120.9405152152
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;srpen 2001;123.073906646
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;září 2001;118.1776142865
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;říjen 2001;131.8434084278
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;listopad 2001;135.267905895
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;prosinec 2001;127.0863641126
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;leden 2002;99.068961156
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;únor 2002;102.6595088108
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;březen 2002;106.9869722768
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;duben 2002;108.8965945048
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;květen 2002;104.4807270028
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červen 2002;106.4003886117
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červenec 2002;102.2114741409
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;srpen 2002;101.7605275933
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;září 2002;103.7274333812
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;říjen 2002;112.4608841842
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;listopad 2002;111.9112536653
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;prosinec 2002;108.7477281954
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;leden 2003;107.7838620929
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;únor 2003;101.0631039194
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;březen 2003;102.2774808058
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;duben 2003;99.1344658871
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;květen 2003;98.7737220257
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;78 Činnosti související se zaměstnáním;červen 2003;98.153719012
