Území,Ukazatel,Typ ceny,Očištění,CZCPA,Měsíce,value
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,duben 2007,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,březen 2007,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,únor 2007,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,leden 2007,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,prosinec 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,listopad 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,říjen 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,září 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,srpen 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,červenec 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,červen 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,květen 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,duben 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,březen 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,únor 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,leden 2006,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,prosinec 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,listopad 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,říjen 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,září 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,srpen 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,červenec 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,červen 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,květen 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,duben 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,březen 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,únor 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,37 Služby související s odpadními vodami,leden 2005,
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2025,3110.866618
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2025,3913.177471
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2025,3906.195577
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2025,4026.87879
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2025,4278.546282
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2025,4188.107567
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2025,3706.5114
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2025,3442.728429
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2024,3202.84915
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2024,3660.568478
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2024,3949.798576
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2024,3717.520657
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2024,3662.725336
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2024,4052.750724
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2024,4232.855607
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2024,4413.888367
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2024,4546.467555
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2024,4021.481733
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2024,3990.069903
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2024,3325.011514
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2023,2778.432025
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2023,3728.435115
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2023,3569.317192
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2023,3061.52338
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2023,2896.369634
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2023,2688.628815
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2023,3406.51884
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2023,3642.293644
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2023,3542.830454
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2023,3692.607517
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2023,3277.283765
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2023,3006.013368
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2022,2820.717134
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2022,3514.882987
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2022,3615.614857
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2022,3207.75756
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2022,3224.103278
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2022,3352.162619
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2022,4846.166978
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2022,5421.336655
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2022,4416.720024
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2022,5063.606083
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2022,3854.289527
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2022,3864.618502
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2021,3345.445326
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2021,4321.634006
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2021,4071.397656
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2021,4103.410691
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2021,3711.690984
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2021,4137.517395
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2021,4624.509792
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2021,4151.2023
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2021,3912.029206
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2021,4125.380815
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2021,3261.331668
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2021,2776.214144
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2020,2342.633121
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2020,2805.002502
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2020,2794.419402
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2020,2503.964858
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2020,2073.268648
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2020,2240.131736
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2020,2593.077065
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2020,2018.502393
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",duben 2020,1758.002016
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",březen 2020,2197.04248
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",únor 2020,2418.135322
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",leden 2020,2252.188701
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",prosinec 2019,1881.042577
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",listopad 2019,2513.285084
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",říjen 2019,2813.873131
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",září 2019,2620.134534
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",srpen 2019,2354.591303
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červenec 2019,2830.446779
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",červen 2019,2798.370678
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"38 Sběr, příprava k likvidaci a likvidace odpadu; zpracování odpadu k dalšímu využití",květen 2019,2905.377649
